Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2019,Beverage,Coffee,994.61
Export,2019,Meat,Juice,643.78
Export,2019,Beverage,Chicken,196.73
Export,2019,Meat,Lamb,453.82
Export,2022,Beverage,Coffee,807.95
Export,2022,Meat,Juice,136.85
Export,2022,Beverage,Chicken,970.71
Export,2022,Meat,Lamb,843.05
Export,2018,Beverage,Coffee,107.43
Export,2018,Meat,Juice,45.0
Export,2018,Beverage,Chicken,78.57
Export,2018,Meat,Lamb,943.14
Export,2019,Beverage,Coffee,848.85
Export,2019,Meat,Juice,87.96
Export,2019,Beverage,Chicken,796.38
Export,2019,Meat,Lamb,254.23
