Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q2,April,Nevada,Las Vegas,4.25
Residential,Apartment,Q1,June,Nevada,Las Vegas,6.58
Residential,Apartment,Q4,March,Nevada,Las Vegas,8.9
Residential,Apartment,Q2,February,Nevada,Las Vegas,9.46
Residential,Apartment,Q1,November,Nevada,Las Vegas,11.84
Residential,Apartment,Q4,October,Nevada,Las Vegas,12.24
Residential,Apartment,Q2,December,Nevada,Las Vegas,13.48
Residential,Apartment,Q1,April,Nevada,Las Vegas,13.58
Residential,Apartment,Q4,June,Nevada,Las Vegas,15.98
Production,Hotel,Q2,April,Nevada,Las Vegas,15.67
Production,Hotel,Q1,June,Nevada,Las Vegas,14.97
Production,Hotel,Q4,March,Nevada,Las Vegas,20.66
Production,Hotel,Q2,February,Nevada,Las Vegas,20.91
Production,Hotel,Q1,November,Nevada,Las Vegas,22.25
Production,Hotel,Q4,October,Nevada,Las Vegas,23.17
Production,Hotel,Q2,December,Nevada,Las Vegas,23.49
Production,Hotel,Q1,April,Nevada,Las Vegas,20.29
Production,Hotel,Q4,June,Nevada,Las Vegas,28.89
Service,House,Q2,April,Nevada,Las Vegas,29.4
Service,House,Q1,June,Nevada,Las Vegas,30.17
Service,House,Q4,March,Nevada,Las Vegas,31.68
Service,House,Q2,February,Nevada,Las Vegas,32.38
Service,House,Q1,November,Nevada,Las Vegas,34.37
Service,House,Q4,October,Nevada,Las Vegas,36.39
Service,House,Q2,December,Nevada,Las Vegas,39.95
Service,House,Q1,April,Nevada,Las Vegas,41.33
Service,House,Q4,June,Nevada,Las Vegas,42.84
Residential,Factory,Q2,April,Nevada,Las Vegas,43.78
Residential,Factory,Q1,June,Nevada,Las Vegas,44.34
Residential,Factory,Q4,March,Nevada,Las Vegas,45.05
Residential,Factory,Q2,February,Nevada,Las Vegas,46.45
Residential,Factory,Q1,November,Nevada,Las Vegas,43.4
Residential,Factory,Q4,October,Nevada,Las Vegas,48.75
Residential,Factory,Q2,December,Nevada,Las Vegas,48.28
Residential,Factory,Q1,April,Nevada,Las Vegas,50.11
Residential,Factory,Q4,June,Nevada,Las Vegas,51.12
Production,Workshop,Q2,April,Nevada,Las Vegas,48.67
Production,Workshop,Q1,June,Nevada,Las Vegas,47.78
Production,Workshop,Q4,March,Nevada,Las Vegas,46.07
Production,Workshop,Q2,February,Nevada,Las Vegas,55.75
Production,Workshop,Q1,November,Nevada,Las Vegas,56.5
Production,Workshop,Q4,October,Nevada,Las Vegas,57.64
Production,Workshop,Q2,December,Nevada,Las Vegas,49.15
Production,Workshop,Q1,April,Nevada,Las Vegas,51.67
Production,Workshop,Q4,June,Nevada,Las Vegas,61.35
Service,Administration,Q2,April,Nevada,Las Vegas,61.1
Service,Administration,Q1,June,Nevada,Las Vegas,63.45
Service,Administration,Q4,March,Nevada,Las Vegas,64.29
Service,Administration,Q2,February,Nevada,Las Vegas,70.0
Service,Administration,Q1,November,Nevada,Las Vegas,73.59
Service,Administration,Q4,October,Nevada,Las Vegas,73.32
Service,Administration,Q2,December,Nevada,Las Vegas,73.95
Service,Administration,Q1,April,Nevada,Las Vegas,76.84
Service,Administration,Q4,June,Nevada,Las Vegas,77.55
Residential,Library,Q2,April,Nevada,Las Vegas,79.21
Residential,Library,Q1,June,Nevada,Las Vegas,79.42
Residential,Library,Q4,March,Nevada,Las Vegas,79.11
Residential,Library,Q2,February,Nevada,Las Vegas,82.32
Residential,Library,Q1,November,Nevada,Las Vegas,83.17
Residential,Library,Q4,October,Nevada,Las Vegas,84.52
Residential,Library,Q2,December,Nevada,Las Vegas,85.42
Residential,Library,Q1,April,Nevada,Las Vegas,86.72
Residential,Library,Q4,June,Nevada,Las Vegas,84.46
Production,School,Q2,April,Nevada,Las Vegas,88.17
Production,School,Q1,June,Nevada,Las Vegas,89.07
Production,School,Q4,March,Nevada,Las Vegas,90.74
Production,School,Q2,February,Nevada,Las Vegas,86.33
Production,School,Q1,November,Nevada,Las Vegas,93.64
Production,School,Q4,October,Nevada,Las Vegas,94.25
Production,School,Q2,December,Nevada,Las Vegas,95.95
Production,School,Q1,April,Nevada,Las Vegas,96.33
Production,School,Q4,June,Nevada,Las Vegas,99.13
