State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Massachusetts,Cambridge,Soil,Urban Activities,6.55
Massachusetts,Cambridge,Water,Inferior Irrigation,8.85
Massachusetts,Cambridge,Air,Industrial,8.13
Massachusetts,Cambridge,Soil,Inorganic Fertilizers,12.65
Massachusetts,Cambridge,Water,Groundwater,16.51
Massachusetts,Cambridge,Air,Chemical,22.99
Massachusetts,Cambridge,Soil,Surface water,22.82
Massachusetts,Cambridge,Water,Light,29.94
Massachusetts,Cambridge,Air,Thermal,31.07
Massachusetts,Cambridge,Soil,Noise,-97.67
Massachusetts,Cambridge,Water,Urban Activities,-95.55
Massachusetts,Cambridge,Air,Inferior Irrigation,34.74
Michigan,Boston,Soil,Urban Activities,38.08
Michigan,Boston,Water,Inferior Irrigation,-89.54
Michigan,Boston,Air,Industrial,40.44
Michigan,Boston,Soil,Inorganic Fertilizers,-89.27
Michigan,Boston,Water,Groundwater,40.49
Michigan,Boston,Air,Chemical,38.9
Michigan,Boston,Soil,Surface water,-88.36
Michigan,Boston,Water,Light,42.97
Michigan,Boston,Air,Thermal,-81.87
Michigan,Boston,Soil,Noise,-79.18
Michigan,Boston,Water,Urban Activities,52.72
Michigan,Boston,Air,Inferior Irrigation,52.27
Massachusetts,Port Huron,Soil,Urban Activities,-72.88
Massachusetts,Port Huron,Water,Inferior Irrigation,68.61
Massachusetts,Port Huron,Air,Industrial,70.75
Massachusetts,Port Huron,Soil,Inorganic Fertilizers,70.85
Massachusetts,Port Huron,Water,Groundwater,81.84
Massachusetts,Port Huron,Air,Chemical,-46.11
Massachusetts,Port Huron,Soil,Surface water,83.78
Massachusetts,Port Huron,Water,Light,82.59
Massachusetts,Port Huron,Air,Thermal,85.13
Massachusetts,Port Huron,Soil,Noise,-47.75
Massachusetts,Port Huron,Water,Urban Activities,87.5
Massachusetts,Port Huron,Air,Inferior Irrigation,88.55
Michigan,Flint,Soil,Urban Activities,-39.3
Michigan,Flint,Water,Inferior Irrigation,-40.43
Michigan,Flint,Air,Industrial,92.03
Michigan,Flint,Soil,Inorganic Fertilizers,92.37
Michigan,Flint,Water,Groundwater,-34.76
Michigan,Flint,Air,Chemical,-31.69
Michigan,Flint,Soil,Surface water,-17.43
Michigan,Flint,Water,Light,-8.73
Michigan,Flint,Air,Thermal,-4.9
Michigan,Flint,Soil,Noise,-3.68
Michigan,Flint,Water,Urban Activities,-2.06
Michigan,Flint,Air,Inferior Irrigation,-1.19
