Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Florida,Tampa,Wind,Calm,0.95
2016,Florida,Tampa,Humidity,Breeze,1.06
2016,Florida,Tampa,Temperature,Storm,1.3
2016,Florida,Tampa,Wind,Medium,3.48
2016,Florida,Tampa,Humidity,High,1.08
2016,Florida,Tampa,Temperature,31-40,5.81
2016,Florida,Tampa,Wind,21-30,1.47
2016,Florida,Tampa,Humidity,Calm,2.43
2016,Florida,Tampa,Temperature,Breeze,8.81
2022,Nevada,Fort Lauderdale,Wind,Calm,9.01
2022,Nevada,Fort Lauderdale,Humidity,Breeze,10.89
2022,Nevada,Fort Lauderdale,Temperature,Storm,11.52
2022,Nevada,Fort Lauderdale,Wind,Medium,12.69
2022,Nevada,Fort Lauderdale,Humidity,High,10.28
2022,Nevada,Fort Lauderdale,Temperature,31-40,14.7
2022,Nevada,Fort Lauderdale,Wind,21-30,14.07
2022,Nevada,Fort Lauderdale,Humidity,Calm,15.25
2022,Nevada,Fort Lauderdale,Temperature,Breeze,17.35
2016,Florida,Boulder City,Wind,Calm,18.75
2016,Florida,Boulder City,Humidity,Breeze,19.46
2016,Florida,Boulder City,Temperature,Storm,20.39
2016,Florida,Boulder City,Wind,Medium,21.99
2016,Florida,Boulder City,Humidity,High,21.54
2016,Florida,Boulder City,Temperature,31-40,21.22
2016,Florida,Boulder City,Wind,21-30,24.18
2016,Florida,Boulder City,Humidity,Calm,25.57
2016,Florida,Boulder City,Temperature,Breeze,22.95
2022,Nevada,Reno,Wind,Calm,27.62
2022,Nevada,Reno,Humidity,Breeze,25.71
2022,Nevada,Reno,Temperature,Storm,22.39
2022,Nevada,Reno,Wind,Medium,25.88
2022,Nevada,Reno,Humidity,High,22.65
2022,Nevada,Reno,Temperature,31-40,8.5
2022,Nevada,Reno,Wind,21-30,14.39
2022,Nevada,Reno,Humidity,Calm,14.47
2022,Nevada,Reno,Temperature,Breeze,15.44
