Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q1,February,Oregon,Redmond,1.83
Residential,House,Q3,January,Florida,Salem,3.15
Residential,House,Q2,September,Oregon,Tampa,4.09
Residential,House,Q1,August,Florida,Fort Lauderdale,6.01
Residential,House,Q3,July,Oregon,Redmond,9.88
Residential,House,Q2,April,Florida,Salem,12.6
Residential,House,Q1,June,Oregon,Tampa,12.96
Residential,House,Q3,May,Florida,Fort Lauderdale,14.53
Residential,House,Q2,February,Oregon,Redmond,22.9
Production,Hotel,Q1,February,Oregon,Redmond,29.49
Production,Hotel,Q3,January,Florida,Salem,34.33
Production,Hotel,Q2,September,Oregon,Tampa,37.98
Production,Hotel,Q1,August,Florida,Fort Lauderdale,37.55
Production,Hotel,Q3,July,Oregon,Redmond,40.77
Production,Hotel,Q2,April,Florida,Salem,41.44
Production,Hotel,Q1,June,Oregon,Tampa,46.5
Production,Hotel,Q3,May,Florida,Fort Lauderdale,46.47
Production,Hotel,Q2,February,Oregon,Redmond,54.78
Residential,Workshop,Q1,February,Oregon,Redmond,55.41
Residential,Workshop,Q3,January,Florida,Salem,56.57
Residential,Workshop,Q2,September,Oregon,Tampa,57.9
Residential,Workshop,Q1,August,Florida,Fort Lauderdale,59.67
Residential,Workshop,Q3,July,Oregon,Redmond,71.95
Residential,Workshop,Q2,April,Florida,Salem,73.79
Residential,Workshop,Q1,June,Oregon,Tampa,77.11
Residential,Workshop,Q3,May,Florida,Fort Lauderdale,78.83
Residential,Workshop,Q2,February,Oregon,Redmond,80.59
Production,Factory,Q1,February,Oregon,Redmond,81.62
Production,Factory,Q3,January,Florida,Salem,87.71
Production,Factory,Q2,September,Oregon,Tampa,88.54
Production,Factory,Q1,August,Florida,Fort Lauderdale,91.45
Production,Factory,Q3,July,Oregon,Redmond,91.75
Production,Factory,Q2,April,Florida,Salem,94.26
Production,Factory,Q1,June,Oregon,Tampa,96.55
Production,Factory,Q3,May,Florida,Fort Lauderdale,97.71
Production,Factory,Q2,February,Oregon,Redmond,97.03
