State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Las Vegas,2018,Water,Chemical,1.15
Nevada,Las Vegas,2018,Air,Surface water,4.84
Nevada,Las Vegas,2018,Water,Oxygen-depletion,8.44
Nevada,Las Vegas,2018,Air,Groundwater,8.99
Nevada,Las Vegas,2018,Water,Noise,19.93
Nevada,Las Vegas,2018,Air,Thermal,-98.97
Nevada,Las Vegas,2018,Water,Light,-93.21
Nevada,Las Vegas,2018,Air,Chemical,-88.54
Illinois,Reno,2022,Water,Chemical,40.05
Illinois,Reno,2022,Air,Surface water,-86.28
Illinois,Reno,2022,Water,Oxygen-depletion,45.12
Illinois,Reno,2022,Air,Groundwater,-82.16
Illinois,Reno,2022,Water,Noise,46.79
Illinois,Reno,2022,Air,Thermal,48.53
Illinois,Reno,2022,Water,Light,50.28
Illinois,Reno,2022,Air,Chemical,57.76
Nevada,Springfield,2016,Water,Chemical,60.17
Nevada,Springfield,2016,Air,Surface water,65.93
Nevada,Springfield,2016,Water,Oxygen-depletion,-60.67
Nevada,Springfield,2016,Air,Groundwater,74.09
Nevada,Springfield,2016,Water,Noise,-53.65
Nevada,Springfield,2016,Air,Thermal,75.02
Nevada,Springfield,2016,Water,Light,79.31
Nevada,Springfield,2016,Air,Chemical,80.8
Illinois,Champaign,2017,Water,Chemical,82.52
Illinois,Champaign,2017,Air,Surface water,-43.55
Illinois,Champaign,2017,Water,Oxygen-depletion,-42.95
Illinois,Champaign,2017,Air,Groundwater,88.76
Illinois,Champaign,2017,Water,Noise,-35.85
Illinois,Champaign,2017,Air,Thermal,-34.3
Illinois,Champaign,2017,Water,Light,-32.07
Illinois,Champaign,2017,Air,Chemical,-31.05
Nevada,Chicago,2018,Water,Chemical,98.68
Nevada,Chicago,2018,Air,Surface water,-27.09
Nevada,Chicago,2018,Water,Oxygen-depletion,-21.97
Nevada,Chicago,2018,Air,Groundwater,-20.83
Nevada,Chicago,2018,Water,Noise,-11.24
Nevada,Chicago,2018,Air,Thermal,-10.9
Nevada,Chicago,2018,Water,Light,-6.6
Nevada,Chicago,2018,Air,Chemical,-5.06
