Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Beverage,Juice,769.35
Export,2021,Dairy,Soda,387.16
Export,2021,Meat,Cream,904.04
Export,2021,Beverage,Cheese,142.15
Export,2021,Dairy,Butter,784.69
Export,2021,Meat,Duck,787.22
Export,2021,Beverage,Pork,412.59
Export,2021,Dairy,Camel,158.09
Export,2021,Meat,Juice,546.16
Export,2022,Beverage,Juice,36.65
Export,2022,Dairy,Soda,943.24
Export,2022,Meat,Cream,179.73
Export,2022,Beverage,Cheese,948.65
Export,2022,Dairy,Butter,950.1
Export,2022,Meat,Duck,440.18
Export,2022,Beverage,Pork,186.16
Export,2022,Dairy,Camel,827.51
Export,2022,Meat,Juice,64.9
Export,2020,Beverage,Juice,449.4
Export,2020,Dairy,Soda,65.52
Export,2020,Meat,Cream,326.02
Export,2020,Beverage,Cheese,328.17
Export,2020,Dairy,Butter,586.92
Export,2020,Meat,Duck,976.85
Export,2020,Beverage,Pork,90.83
Export,2020,Dairy,Camel,90.07
Export,2020,Meat,Juice,733.63
Export,2021,Beverage,Juice,223.25
Export,2021,Dairy,Soda,225.7
Export,2021,Meat,Cream,611.18
Export,2021,Beverage,Cheese,743.71
Export,2021,Dairy,Butter,874.94
Export,2021,Meat,Duck,238.65
Export,2021,Beverage,Pork,751.22
Export,2021,Dairy,Camel,627.77
Export,2021,Meat,Juice,756.45
