State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,2022,Air,Noise,0.79
Georgia,Columbus,2022,Soil,Light,-0.33
Georgia,Columbus,2022,Water,Solid Waste,2.95
Georgia,Columbus,2022,Air,Urban Activities,4.52
Georgia,Columbus,2022,Soil,Inferior Irrigation,10.28
Georgia,Columbus,2022,Water,Inorganic Fertilizers,12.02
Georgia,Columbus,2022,Air,Groundwater,13.39
Georgia,Columbus,2022,Soil,Surface water,13.09
Georgia,Columbus,2022,Water,Chemical,20.3
Georgia,Columbus,2022,Air,Noise,23.91
Georgia,Columbus,2022,Soil,Light,26.39
Georgia,Columbus,2022,Water,Solid Waste,31.75
Massachusetts,Washington,2016,Air,Noise,-97.94
Massachusetts,Washington,2016,Soil,Light,-85.79
Massachusetts,Washington,2016,Water,Solid Waste,46.87
Massachusetts,Washington,2016,Air,Urban Activities,-80.8
Massachusetts,Washington,2016,Soil,Inferior Irrigation,48.14
Massachusetts,Washington,2016,Water,Inorganic Fertilizers,50.12
Massachusetts,Washington,2016,Air,Groundwater,51.02
Massachusetts,Washington,2016,Soil,Surface water,-78.85
Massachusetts,Washington,2016,Water,Chemical,48.86
Massachusetts,Washington,2016,Air,Noise,53.75
Massachusetts,Washington,2016,Soil,Light,55.67
Massachusetts,Washington,2016,Water,Solid Waste,-71.55
Georgia,Cambridge,2017,Air,Noise,60.48
Georgia,Cambridge,2017,Soil,Light,60.98
Georgia,Cambridge,2017,Water,Solid Waste,-67.68
Georgia,Cambridge,2017,Air,Urban Activities,63.55
Georgia,Cambridge,2017,Soil,Inferior Irrigation,-64.3
Georgia,Cambridge,2017,Water,Inorganic Fertilizers,64.51
Georgia,Cambridge,2017,Air,Groundwater,-67.92
Georgia,Cambridge,2017,Soil,Surface water,68.15
Georgia,Cambridge,2017,Water,Chemical,-59.95
Georgia,Cambridge,2017,Air,Noise,-58.65
Georgia,Cambridge,2017,Soil,Light,-60.52
Georgia,Cambridge,2017,Water,Solid Waste,72.59
Massachusetts,Lenox,2022,Air,Noise,-60.44
Massachusetts,Lenox,2022,Soil,Light,-55.19
Massachusetts,Lenox,2022,Water,Solid Waste,-55.01
Massachusetts,Lenox,2022,Air,Urban Activities,70.19
Massachusetts,Lenox,2022,Soil,Inferior Irrigation,-55.87
Massachusetts,Lenox,2022,Water,Inorganic Fertilizers,-50.52
Massachusetts,Lenox,2022,Air,Groundwater,-50.58
Massachusetts,Lenox,2022,Soil,Surface water,-50.04
Massachusetts,Lenox,2022,Water,Chemical,82.58
Massachusetts,Lenox,2022,Air,Noise,-43.16
Massachusetts,Lenox,2022,Soil,Light,68.64
Massachusetts,Lenox,2022,Water,Solid Waste,-40.69
Georgia,Boston,2016,Air,Noise,90.91
Georgia,Boston,2016,Soil,Light,-37.27
Georgia,Boston,2016,Water,Solid Waste,-36.01
Georgia,Boston,2016,Air,Urban Activities,-32.81
Georgia,Boston,2016,Soil,Inferior Irrigation,97.07
Georgia,Boston,2016,Water,Inorganic Fertilizers,-22.76
Georgia,Boston,2016,Air,Groundwater,-19.35
Georgia,Boston,2016,Soil,Surface water,-13.22
Georgia,Boston,2016,Water,Chemical,-9.27
Georgia,Boston,2016,Air,Noise,-5.87
Georgia,Boston,2016,Soil,Light,-4.53
Georgia,Boston,2016,Water,Solid Waste,-2.02
