State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Boston,2020,Air,Thermal,-0.98
Massachusetts,Boston,2020,Water,Noise,-0.34
Massachusetts,Boston,2020,Air,Light,6.23
Massachusetts,Boston,2020,Water,Oxygen-depletion,6.12
Massachusetts,Boston,2020,Air,Surface water,6.09
Massachusetts,Boston,2020,Water,Chemical,10.6
Massachusetts,Boston,2020,Air,Groundwater,11.68
Massachusetts,Boston,2020,Water,Thermal,17.61
Nevada,Cambridge,2022,Air,Thermal,34.38
Nevada,Cambridge,2022,Water,Noise,36.57
Nevada,Cambridge,2022,Air,Light,-92.79
Nevada,Cambridge,2022,Water,Oxygen-depletion,-89.85
Nevada,Cambridge,2022,Air,Surface water,39.69
Nevada,Cambridge,2022,Water,Chemical,43.66
Nevada,Cambridge,2022,Air,Groundwater,-84.23
Nevada,Cambridge,2022,Water,Thermal,-82.08
Florida,Lenox,2020,Air,Thermal,48.66
Florida,Lenox,2020,Water,Noise,49.29
Florida,Lenox,2020,Air,Light,-78.09
Florida,Lenox,2020,Water,Oxygen-depletion,51.03
Florida,Lenox,2020,Air,Surface water,52.28
Florida,Lenox,2020,Water,Chemical,-75.11
Florida,Lenox,2020,Air,Groundwater,-75.68
Florida,Lenox,2020,Water,Thermal,-72.61
Massachusetts,Boulder City,2022,Air,Thermal,56.71
Massachusetts,Boulder City,2022,Water,Noise,57.92
Massachusetts,Boulder City,2022,Air,Light,-71.74
Massachusetts,Boulder City,2022,Water,Oxygen-depletion,59.56
Massachusetts,Boulder City,2022,Air,Surface water,-67.15
Massachusetts,Boulder City,2022,Water,Chemical,-71.83
Massachusetts,Boulder City,2022,Air,Groundwater,-65.33
Massachusetts,Boulder City,2022,Water,Thermal,-0.23
Nevada,Reno,2020,Air,Thermal,-64.08
Nevada,Reno,2020,Water,Noise,69.95
Nevada,Reno,2020,Air,Light,69.49
Nevada,Reno,2020,Water,Oxygen-depletion,-57.91
Nevada,Reno,2020,Air,Surface water,-58.55
Nevada,Reno,2020,Water,Chemical,-55.54
Nevada,Reno,2020,Air,Groundwater,-54.67
Nevada,Reno,2020,Water,Thermal,-53.59
Florida,Las Vegas,2022,Air,Thermal,-50.48
Florida,Las Vegas,2022,Water,Noise,-50.8
Florida,Las Vegas,2022,Air,Light,-48.63
Florida,Las Vegas,2022,Water,Oxygen-depletion,81.81
Florida,Las Vegas,2022,Air,Surface water,82.66
Florida,Las Vegas,2022,Water,Chemical,-45.54
Florida,Las Vegas,2022,Air,Groundwater,81.44
Florida,Las Vegas,2022,Water,Thermal,83.61
Massachusetts,Fort Lauderdale,2020,Air,Thermal,-44.83
Massachusetts,Fort Lauderdale,2020,Water,Noise,88.47
Massachusetts,Fort Lauderdale,2020,Air,Light,88.01
Massachusetts,Fort Lauderdale,2020,Water,Oxygen-depletion,89.39
Massachusetts,Fort Lauderdale,2020,Air,Surface water,-40.11
Massachusetts,Fort Lauderdale,2020,Water,Chemical,89.12
Massachusetts,Fort Lauderdale,2020,Air,Groundwater,90.25
Massachusetts,Fort Lauderdale,2020,Water,Thermal,-34.61
Nevada,Tampa,2022,Air,Thermal,-33.52
Nevada,Tampa,2022,Water,Noise,94.65
Nevada,Tampa,2022,Air,Light,97.21
Nevada,Tampa,2022,Water,Oxygen-depletion,97.89
Nevada,Tampa,2022,Air,Surface water,-23.99
Nevada,Tampa,2022,Water,Chemical,-16.06
Nevada,Tampa,2022,Air,Groundwater,-15.89
Nevada,Tampa,2022,Water,Thermal,-10.86
