Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,May,Georgia,Albany,0.93
Production,Workshop,Q4,June,Massachusetts,Cambridge,6.5
Production,Workshop,Q2,April,Georgia,Lenox,7.12
Production,Workshop,Q4,October,Massachusetts,Albany,8.82
Production,Workshop,Q2,November,Georgia,Cambridge,9.64
Production,Workshop,Q4,December,Massachusetts,Lenox,10.42
Service,Factory,Q2,May,Georgia,Albany,16.13
Service,Factory,Q4,June,Massachusetts,Cambridge,22.48
Service,Factory,Q2,April,Georgia,Lenox,22.31
Service,Factory,Q4,October,Massachusetts,Albany,24.79
Service,Factory,Q2,November,Georgia,Cambridge,27.44
Service,Factory,Q4,December,Massachusetts,Lenox,33.25
Production,Hospital,Q2,May,Georgia,Albany,38.28
Production,Hospital,Q4,June,Massachusetts,Cambridge,40.88
Production,Hospital,Q2,April,Georgia,Lenox,41.5
Production,Hospital,Q4,October,Massachusetts,Albany,44.36
Production,Hospital,Q2,November,Georgia,Cambridge,45.76
Production,Hospital,Q4,December,Massachusetts,Lenox,46.38
Service,Library,Q2,May,Georgia,Albany,48.56
Service,Library,Q4,June,Massachusetts,Cambridge,50.12
Service,Library,Q2,April,Georgia,Lenox,51.18
Service,Library,Q4,October,Massachusetts,Albany,65.63
Service,Library,Q2,November,Georgia,Cambridge,70.79
Service,Library,Q4,December,Massachusetts,Lenox,74.28
Production,Administration,Q2,May,Georgia,Albany,77.29
Production,Administration,Q4,June,Massachusetts,Cambridge,80.6
Production,Administration,Q2,April,Georgia,Lenox,82.03
Production,Administration,Q4,October,Massachusetts,Albany,85.04
Production,Administration,Q2,November,Georgia,Cambridge,89.33
Production,Administration,Q4,December,Massachusetts,Lenox,89.62
