Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Beverage,Juice,267.19
Export,2016,Dairy,Soda,908.34
Export,2016,Meat,Tea,275.9
Export,2016,Beverage,Cheese,922.79
Export,2016,Dairy,Milk,924.08
Export,2016,Meat,Yoghurt,413.68
Export,2016,Beverage,Camel,174.52
Export,2016,Dairy,Pork,304.01
Export,2016,Meat,Juice,313.15
Export,2019,Beverage,Juice,570.06
Export,2019,Dairy,Soda,954.83
Export,2019,Meat,Tea,189.73
Export,2019,Beverage,Cheese,959.69
Export,2019,Dairy,Milk,320.81
Export,2019,Meat,Yoghurt,324.02
Export,2019,Beverage,Camel,713.51
Export,2019,Dairy,Pork,204.14
Export,2019,Meat,Juice,847.84
Export,2016,Beverage,Juice,336.86
Export,2016,Dairy,Soda,247.4
Export,2016,Meat,Tea,479.69
Export,2016,Beverage,Cheese,235.0
Export,2016,Dairy,Milk,114.39
Export,2016,Meat,Yoghurt,887.09
Export,2016,Beverage,Camel,634.19
Export,2016,Dairy,Pork,765.8
Export,2016,Meat,Juice,127.45
