State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Reno,Soil,Industrial,13.53
Nevada,Reno,Water,Inorganic Fertilizers,18.0
Nevada,Reno,Soil,Urban Activities,27.35
Nevada,Reno,Water,Inferior Irrigation,32.04
Nevada,Reno,Soil,Solid Waste,32.3
Nevada,Reno,Water,Surface water,36.51
Nevada,Reno,Soil,Oxygen-depletion,-91.05
Nevada,Reno,Water,Industrial,-90.22
Nevada,Reno,Soil,Inorganic Fertilizers,46.3
Nevada,Reno,Water,Urban Activities,-79.54
California,Boulder City,Soil,Industrial,-79.04
California,Boulder City,Water,Inorganic Fertilizers,-75.2
California,Boulder City,Soil,Urban Activities,54.93
California,Boulder City,Water,Inferior Irrigation,-73.81
California,Boulder City,Soil,Solid Waste,55.74
California,Boulder City,Water,Surface water,54.23
California,Boulder City,Soil,Oxygen-depletion,-75.08
California,Boulder City,Water,Industrial,-69.21
California,Boulder City,Soil,Inorganic Fertilizers,60.01
California,Boulder City,Water,Urban Activities,58.54
Nevada,Las Vegas,Soil,Industrial,-71.77
Nevada,Las Vegas,Water,Inorganic Fertilizers,-63.93
Nevada,Las Vegas,Soil,Urban Activities,-62.99
Nevada,Las Vegas,Water,Inferior Irrigation,-62.32
Nevada,Las Vegas,Soil,Solid Waste,65.37
Nevada,Las Vegas,Water,Surface water,-57.33
Nevada,Las Vegas,Soil,Oxygen-depletion,73.39
Nevada,Las Vegas,Water,Industrial,-54.78
Nevada,Las Vegas,Soil,Inorganic Fertilizers,76.69
Nevada,Las Vegas,Water,Urban Activities,76.85
California,Malibu,Soil,Industrial,-50.55
California,Malibu,Water,Inorganic Fertilizers,76.21
California,Malibu,Soil,Urban Activities,78.79
California,Malibu,Water,Inferior Irrigation,84.13
California,Malibu,Soil,Solid Waste,-42.61
California,Malibu,Water,Surface water,87.53
California,Malibu,Soil,Oxygen-depletion,87.1
California,Malibu,Water,Industrial,89.27
California,Malibu,Soil,Inorganic Fertilizers,-35.82
California,Malibu,Water,Urban Activities,-34.67
Nevada,San Francisco,Soil,Industrial,-34.16
Nevada,San Francisco,Water,Inorganic Fertilizers,-32.18
Nevada,San Francisco,Soil,Urban Activities,94.6
Nevada,San Francisco,Water,Inferior Irrigation,-34.8
Nevada,San Francisco,Soil,Solid Waste,94.41
Nevada,San Francisco,Water,Surface water,99.58
Nevada,San Francisco,Soil,Oxygen-depletion,-33.2
Nevada,San Francisco,Water,Industrial,-26.16
Nevada,San Francisco,Soil,Inorganic Fertilizers,95.92
Nevada,San Francisco,Water,Urban Activities,-23.9
California,Berkeley,Soil,Industrial,-23.63
California,Berkeley,Water,Inorganic Fertilizers,-4.32
California,Berkeley,Soil,Urban Activities,-20.65
California,Berkeley,Water,Inferior Irrigation,-17.83
California,Berkeley,Soil,Solid Waste,-11.48
California,Berkeley,Water,Surface water,-9.56
California,Berkeley,Soil,Oxygen-depletion,-8.9
California,Berkeley,Water,Industrial,-7.27
California,Berkeley,Soil,Inorganic Fertilizers,-5.46
California,Berkeley,Water,Urban Activities,-4.41
