Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Massachusetts,Lenox,Temperature,31-40,0.14
2019,Massachusetts,Lenox,Humidity,21-30,1.51
2019,Massachusetts,Lenox,Wind,Medium,2.84
2019,Massachusetts,Lenox,Temperature,High,3.5
2019,Massachusetts,Lenox,Humidity,Low,3.75
2019,Massachusetts,Lenox,Wind,Breeze,5.42
2019,Massachusetts,Lenox,Temperature,Storm,3.93
2019,Massachusetts,Lenox,Humidity,Calm,6.96
2019,Massachusetts,Lenox,Wind,31-40,7.25
2016,Georgia,Cambridge,Temperature,31-40,9.34
2016,Georgia,Cambridge,Humidity,21-30,8.31
2016,Georgia,Cambridge,Wind,Medium,11.56
2016,Georgia,Cambridge,Temperature,High,11.07
2016,Georgia,Cambridge,Humidity,Low,10.99
2016,Georgia,Cambridge,Wind,Breeze,14.24
2016,Georgia,Cambridge,Temperature,Storm,15.32
2016,Georgia,Cambridge,Humidity,Calm,14.7
2016,Georgia,Cambridge,Wind,31-40,15.7
2019,Nevada,Columbus,Temperature,31-40,14.42
2019,Nevada,Columbus,Humidity,21-30,18.27
2019,Nevada,Columbus,Wind,Medium,20.45
2019,Nevada,Columbus,Temperature,High,21.68
2019,Nevada,Columbus,Humidity,Low,20.05
2019,Nevada,Columbus,Wind,Breeze,23.62
2019,Nevada,Columbus,Temperature,Storm,23.36
2019,Nevada,Columbus,Humidity,Calm,23.95
2019,Nevada,Columbus,Wind,31-40,26.56
2016,Massachusetts,Washington,Temperature,31-40,26.11
2016,Massachusetts,Washington,Humidity,21-30,26.75
2016,Massachusetts,Washington,Wind,Medium,26.98
2016,Massachusetts,Washington,Temperature,High,27.07
2016,Massachusetts,Washington,Humidity,Low,25.72
2016,Massachusetts,Washington,Wind,Breeze,24.64
2016,Massachusetts,Washington,Temperature,Storm,26.25
2016,Massachusetts,Washington,Humidity,Calm,27.99
2016,Massachusetts,Washington,Wind,31-40,5.91
2019,Georgia,Albany,Temperature,31-40,25.14
2019,Georgia,Albany,Humidity,21-30,8.02
2019,Georgia,Albany,Wind,Medium,27.75
2019,Georgia,Albany,Temperature,High,9.75
2019,Georgia,Albany,Humidity,Low,3.43
2019,Georgia,Albany,Wind,Breeze,10.52
2019,Georgia,Albany,Temperature,Storm,10.8
2019,Georgia,Albany,Humidity,Calm,25.53
2019,Georgia,Albany,Wind,31-40,0.22
2016,Nevada,Boulder City,Temperature,31-40,14.75
2016,Nevada,Boulder City,Humidity,21-30,14.98
2016,Nevada,Boulder City,Wind,Medium,14.14
2016,Nevada,Boulder City,Temperature,High,3.8
2016,Nevada,Boulder City,Humidity,Low,26.0
2016,Nevada,Boulder City,Wind,Breeze,16.24
2016,Nevada,Boulder City,Temperature,Storm,4.03
2016,Nevada,Boulder City,Humidity,Calm,17.57
2016,Nevada,Boulder City,Wind,31-40,4.06
2019,Massachusetts,Las Vegas,Temperature,31-40,4.47
2019,Massachusetts,Las Vegas,Humidity,21-30,5.23
2019,Massachusetts,Las Vegas,Wind,Medium,19.33
2019,Massachusetts,Las Vegas,Temperature,High,19.26
2019,Massachusetts,Las Vegas,Humidity,Low,7.03
2019,Massachusetts,Las Vegas,Wind,Breeze,20.3
2019,Massachusetts,Las Vegas,Temperature,Storm,7.2
2019,Massachusetts,Las Vegas,Humidity,Calm,21.48
2019,Massachusetts,Las Vegas,Wind,31-40,2.14
2016,Georgia,Reno,Temperature,31-40,21.43
2016,Georgia,Reno,Humidity,21-30,21.3
2016,Georgia,Reno,Wind,Medium,2.72
2016,Georgia,Reno,Temperature,High,25.37
2016,Georgia,Reno,Humidity,Low,21.59
2016,Georgia,Reno,Wind,Breeze,21.86
2016,Georgia,Reno,Temperature,Storm,23.91
2016,Georgia,Reno,Humidity,Calm,3.33
2016,Georgia,Reno,Wind,31-40,25.63
