Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2020,Q3,Dairy,Milk,385.81
Import,2020,Q3,Cereals,Butter,139.47
Import,2020,Q3,Dairy,Cheese,913.18
Import,2020,Q3,Cereals,Soybeans,22.44
Import,2020,Q3,Dairy,Wheat,671.84
Import,2020,Q3,Cereals,Milk,927.54
Import,2015,Q3,Dairy,Milk,417.29
Import,2015,Q3,Cereals,Butter,933.0
Import,2015,Q3,Dairy,Cheese,809.02
Import,2015,Q3,Cereals,Soybeans,429.47
Import,2015,Q3,Dairy,Wheat,46.02
Import,2015,Q3,Cereals,Milk,177.96
Import,2020,Q3,Dairy,Milk,948.24
Import,2020,Q3,Cereals,Butter,948.78
Import,2020,Q3,Dairy,Cheese,950.18
Import,2020,Q3,Cereals,Soybeans,567.26
Import,2020,Q3,Dairy,Wheat,953.83
Import,2020,Q3,Cereals,Milk,62.55
Import,2015,Q3,Dairy,Milk,201.92
Import,2015,Q3,Cereals,Butter,842.64
Import,2015,Q3,Dairy,Cheese,970.62
Import,2015,Q3,Cereals,Soybeans,472.82
Import,2015,Q3,Dairy,Wheat,347.47
Import,2015,Q3,Cereals,Milk,615.71
