State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,2015,Soil,Inferior Irrigation,0.92
Nevada,Boulder City,2015,Water,Urban Activities,2.98
Nevada,Boulder City,2015,Air,Groundwater,6.01
Nevada,Boulder City,2015,Soil,Surface water,8.79
Nevada,Boulder City,2015,Water,Chemical,12.08
Nevada,Boulder City,2015,Air,Oxygen-depletion,15.12
Nevada,Boulder City,2015,Soil,Noise,16.99
Nevada,Boulder City,2015,Water,Light,21.8
Nevada,Boulder City,2015,Air,Inferior Irrigation,25.94
Nevada,Boulder City,2015,Soil,Urban Activities,25.98
Nevada,Boulder City,2015,Water,Groundwater,-96.98
Nevada,Boulder City,2015,Air,Surface water,32.26
Michigan,Reno,2021,Soil,Inferior Irrigation,-93.97
Michigan,Reno,2021,Water,Urban Activities,35.55
Michigan,Reno,2021,Air,Groundwater,-92.71
Michigan,Reno,2021,Soil,Surface water,-90.14
Michigan,Reno,2021,Water,Chemical,39.32
Michigan,Reno,2021,Air,Oxygen-depletion,42.44
Michigan,Reno,2021,Soil,Noise,43.96
Michigan,Reno,2021,Water,Light,-86.46
Michigan,Reno,2021,Air,Inferior Irrigation,47.93
Michigan,Reno,2021,Soil,Urban Activities,47.81
Michigan,Reno,2021,Water,Groundwater,-79.53
Michigan,Reno,2021,Air,Surface water,49.32
Nevada,Las Vegas,2015,Soil,Inferior Irrigation,-74.6
Nevada,Las Vegas,2015,Water,Urban Activities,54.12
Nevada,Las Vegas,2015,Air,Groundwater,-69.68
Nevada,Las Vegas,2015,Soil,Surface water,-69.46
Nevada,Las Vegas,2015,Water,Chemical,-68.84
Nevada,Las Vegas,2015,Air,Oxygen-depletion,-64.8
Nevada,Las Vegas,2015,Soil,Noise,68.71
Nevada,Las Vegas,2015,Water,Light,-59.0
Nevada,Las Vegas,2015,Air,Inferior Irrigation,69.64
Nevada,Las Vegas,2015,Soil,Urban Activities,-58.26
Nevada,Las Vegas,2015,Water,Groundwater,-56.88
Nevada,Las Vegas,2015,Air,Surface water,-55.43
Michigan,Port Huron,2021,Soil,Inferior Irrigation,73.09
Michigan,Port Huron,2021,Water,Urban Activities,75.83
Michigan,Port Huron,2021,Air,Groundwater,76.1
Michigan,Port Huron,2021,Soil,Surface water,77.23
Michigan,Port Huron,2021,Water,Chemical,76.32
Michigan,Port Huron,2021,Air,Oxygen-depletion,-49.14
Michigan,Port Huron,2021,Soil,Noise,-48.82
Michigan,Port Huron,2021,Water,Light,-51.79
Michigan,Port Huron,2021,Air,Inferior Irrigation,75.67
Michigan,Port Huron,2021,Soil,Urban Activities,83.9
Michigan,Port Huron,2021,Water,Groundwater,-44.79
Michigan,Port Huron,2021,Air,Surface water,84.3
Nevada,Flint,2015,Soil,Inferior Irrigation,86.58
Nevada,Flint,2015,Water,Urban Activities,84.03
Nevada,Flint,2015,Air,Groundwater,-40.59
Nevada,Flint,2015,Soil,Surface water,-40.95
Nevada,Flint,2015,Water,Chemical,90.04
Nevada,Flint,2015,Air,Oxygen-depletion,-38.68
Nevada,Flint,2015,Soil,Noise,96.38
Nevada,Flint,2015,Water,Light,97.23
Nevada,Flint,2015,Air,Inferior Irrigation,-31.31
Nevada,Flint,2015,Soil,Urban Activities,-26.97
Nevada,Flint,2015,Water,Groundwater,-26.01
Nevada,Flint,2015,Air,Surface water,-24.44
Michigan,Detroit,2021,Soil,Inferior Irrigation,-20.51
Michigan,Detroit,2021,Water,Urban Activities,-19.6
Michigan,Detroit,2021,Air,Groundwater,-16.83
Michigan,Detroit,2021,Soil,Surface water,-15.86
Michigan,Detroit,2021,Water,Chemical,73.66
Michigan,Detroit,2021,Air,Oxygen-depletion,-13.24
Michigan,Detroit,2021,Soil,Noise,-10.89
Michigan,Detroit,2021,Water,Light,-53.65
Michigan,Detroit,2021,Air,Inferior Irrigation,-7.35
Michigan,Detroit,2021,Soil,Urban Activities,-5.32
Michigan,Detroit,2021,Water,Groundwater,-2.16
Michigan,Detroit,2021,Air,Surface water,-1.87
