State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Boston,2016,Water,Groundwater,3.12
Massachusetts,Boston,2016,Soil,Surface water,12.22
Massachusetts,Boston,2016,Air,Inorganic Fertilizers,13.08
Massachusetts,Boston,2016,Water,Inferior Irrigation,13.9
Massachusetts,Boston,2016,Soil,Solid Waste,16.91
Massachusetts,Boston,2016,Air,Thermal,17.17
Massachusetts,Boston,2016,Water,Light,26.52
Massachusetts,Boston,2016,Soil,Noise,-97.49
Massachusetts,Boston,2016,Air,Groundwater,36.71
Florida,Cambridge,2020,Water,Groundwater,-91.41
Florida,Cambridge,2020,Soil,Surface water,40.42
Florida,Cambridge,2020,Air,Inorganic Fertilizers,-87.1
Florida,Cambridge,2020,Water,Inferior Irrigation,42.6
Florida,Cambridge,2020,Soil,Solid Waste,45.41
Florida,Cambridge,2020,Air,Thermal,-80.12
Florida,Cambridge,2020,Water,Light,-79.46
Florida,Cambridge,2020,Soil,Noise,-78.3
Florida,Cambridge,2020,Air,Groundwater,-77.19
Massachusetts,Lenox,2016,Water,Groundwater,48.28
Massachusetts,Lenox,2016,Soil,Surface water,-80.29
Massachusetts,Lenox,2016,Air,Inorganic Fertilizers,56.23
Massachusetts,Lenox,2016,Water,Inferior Irrigation,-71.36
Massachusetts,Lenox,2016,Soil,Solid Waste,58.21
Massachusetts,Lenox,2016,Air,Thermal,57.39
Massachusetts,Lenox,2016,Water,Light,-68.96
Massachusetts,Lenox,2016,Soil,Noise,59.28
Massachusetts,Lenox,2016,Air,Groundwater,-65.82
Florida,Fort Lauderdale,2020,Water,Groundwater,-58.28
Florida,Fort Lauderdale,2020,Soil,Surface water,-55.68
Florida,Fort Lauderdale,2020,Air,Inorganic Fertilizers,75.71
Florida,Fort Lauderdale,2020,Water,Inferior Irrigation,76.42
Florida,Fort Lauderdale,2020,Soil,Solid Waste,-51.98
Florida,Fort Lauderdale,2020,Air,Thermal,80.81
Florida,Fort Lauderdale,2020,Water,Light,84.92
Florida,Fort Lauderdale,2020,Soil,Noise,-43.0
Florida,Fort Lauderdale,2020,Air,Groundwater,85.26
Massachusetts,Tampa,2016,Water,Groundwater,87.72
Massachusetts,Tampa,2016,Soil,Surface water,90.57
Massachusetts,Tampa,2016,Air,Inorganic Fertilizers,-35.35
Massachusetts,Tampa,2016,Water,Inferior Irrigation,-35.44
Massachusetts,Tampa,2016,Soil,Solid Waste,-32.39
Massachusetts,Tampa,2016,Air,Thermal,-24.9
Massachusetts,Tampa,2016,Water,Light,-22.34
Massachusetts,Tampa,2016,Soil,Noise,-9.19
Massachusetts,Tampa,2016,Air,Groundwater,-2.12
