State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Fort Lauderdale,Air,Light,-0.42
Florida,Fort Lauderdale,Water,Thermal,2.43
Florida,Fort Lauderdale,Soil,Oxygen-depletion,8.57
Florida,Fort Lauderdale,Air,Groundwater,32.09
Florida,Fort Lauderdale,Water,Inorganic Fertilizers,38.21
Florida,Fort Lauderdale,Soil,Solid Waste,-89.53
Minnesota,Tampa,Air,Light,-89.65
Minnesota,Tampa,Water,Thermal,49.62
Minnesota,Tampa,Soil,Oxygen-depletion,-78.82
Minnesota,Tampa,Air,Groundwater,-75.53
Minnesota,Tampa,Water,Inorganic Fertilizers,-74.08
Minnesota,Tampa,Soil,Solid Waste,65.6
Florida,Hastings,Air,Light,68.14
Florida,Hastings,Water,Thermal,-59.37
Florida,Hastings,Soil,Oxygen-depletion,75.88
Florida,Hastings,Air,Groundwater,-50.02
Florida,Hastings,Water,Inorganic Fertilizers,-47.43
Florida,Hastings,Soil,Solid Waste,92.89
Minnesota,Minneapolis,Air,Light,92.58
Minnesota,Minneapolis,Water,Thermal,-34.47
Minnesota,Minneapolis,Soil,Oxygen-depletion,-31.82
Minnesota,Minneapolis,Air,Groundwater,-2.16
Minnesota,Minneapolis,Water,Inorganic Fertilizers,-4.53
Minnesota,Minneapolis,Soil,Solid Waste,-2.86
