Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q4,December,Florida,Tampa,1.62
Service,Hospital,Q3,October,Florida,Fort Lauderdale,4.69
Service,Hospital,Q2,September,Florida,Tampa,6.39
Service,Hospital,Q4,July,Florida,Fort Lauderdale,6.93
Service,Hospital,Q3,August,Florida,Tampa,10.24
Service,Hospital,Q2,May,Florida,Fort Lauderdale,10.31
Service,Hospital,Q4,June,Florida,Tampa,12.82
Service,Hospital,Q3,December,Florida,Fort Lauderdale,16.21
Service,Hospital,Q2,October,Florida,Tampa,19.39
Residential,Library,Q4,December,Florida,Tampa,20.68
Residential,Library,Q3,October,Florida,Fort Lauderdale,21.33
Residential,Library,Q2,September,Florida,Tampa,22.97
Residential,Library,Q4,July,Florida,Fort Lauderdale,21.06
Residential,Library,Q3,August,Florida,Tampa,19.92
Residential,Library,Q2,May,Florida,Fort Lauderdale,25.13
Residential,Library,Q4,June,Florida,Tampa,26.17
Residential,Library,Q3,December,Florida,Fort Lauderdale,21.9
Residential,Library,Q2,October,Florida,Tampa,31.68
Production,Hotel,Q4,December,Florida,Tampa,32.0
Production,Hotel,Q3,October,Florida,Fort Lauderdale,34.48
Production,Hotel,Q2,September,Florida,Tampa,36.72
Production,Hotel,Q4,July,Florida,Fort Lauderdale,41.14
Production,Hotel,Q3,August,Florida,Tampa,44.17
Production,Hotel,Q2,May,Florida,Fort Lauderdale,48.13
Production,Hotel,Q4,June,Florida,Tampa,49.94
Production,Hotel,Q3,December,Florida,Fort Lauderdale,49.55
Production,Hotel,Q2,October,Florida,Tampa,51.48
Service,Apartment,Q4,December,Florida,Tampa,52.77
Service,Apartment,Q3,October,Florida,Fort Lauderdale,50.41
Service,Apartment,Q2,September,Florida,Tampa,54.29
Service,Apartment,Q4,July,Florida,Fort Lauderdale,50.3
Service,Apartment,Q3,August,Florida,Tampa,51.03
Service,Apartment,Q2,May,Florida,Fort Lauderdale,57.55
Service,Apartment,Q4,June,Florida,Tampa,54.78
Service,Apartment,Q3,December,Florida,Fort Lauderdale,59.24
Service,Apartment,Q2,October,Florida,Tampa,62.65
Residential,Workshop,Q4,December,Florida,Tampa,63.97
Residential,Workshop,Q3,October,Florida,Fort Lauderdale,64.81
Residential,Workshop,Q2,September,Florida,Tampa,67.84
Residential,Workshop,Q4,July,Florida,Fort Lauderdale,71.27
Residential,Workshop,Q3,August,Florida,Tampa,73.35
Residential,Workshop,Q2,May,Florida,Fort Lauderdale,75.57
Residential,Workshop,Q4,June,Florida,Tampa,77.7
Residential,Workshop,Q3,December,Florida,Fort Lauderdale,83.1
Residential,Workshop,Q2,October,Florida,Tampa,86.83
Production,Factory,Q4,December,Florida,Tampa,87.02
Production,Factory,Q3,October,Florida,Fort Lauderdale,89.38
Production,Factory,Q2,September,Florida,Tampa,91.95
Production,Factory,Q4,July,Florida,Fort Lauderdale,91.54
Production,Factory,Q3,August,Florida,Tampa,92.44
Production,Factory,Q2,May,Florida,Fort Lauderdale,93.17
Production,Factory,Q4,June,Florida,Tampa,93.38
Production,Factory,Q3,December,Florida,Fort Lauderdale,96.88
Production,Factory,Q2,October,Florida,Tampa,96.69
