State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,2017,Water,Surface water,2.73
Illinois,Springfield,2017,Soil,Groundwater,7.65
Illinois,Springfield,2017,Air,Chemical,9.02
Illinois,Springfield,2017,Water,Inferior Irrigation,20.1
Illinois,Springfield,2017,Soil,Inorganic Fertilizers,21.24
Illinois,Springfield,2017,Air,Urban Activities,28.66
Illinois,Springfield,2017,Water,Thermal,-98.06
Illinois,Springfield,2017,Soil,Noise,31.18
Illinois,Springfield,2017,Air,Light,-95.36
Michigan,Champaign,2019,Water,Surface water,36.58
Michigan,Champaign,2019,Soil,Groundwater,-89.7
Michigan,Champaign,2019,Air,Chemical,40.72
Michigan,Champaign,2019,Water,Inferior Irrigation,-88.4
Michigan,Champaign,2019,Soil,Inorganic Fertilizers,39.59
Michigan,Champaign,2019,Air,Urban Activities,-85.32
Michigan,Champaign,2019,Water,Thermal,-84.95
Michigan,Champaign,2019,Soil,Noise,48.21
Michigan,Champaign,2019,Air,Light,-76.4
Illinois,Flint,2021,Water,Surface water,58.88
Illinois,Flint,2021,Soil,Groundwater,-68.34
Illinois,Flint,2021,Air,Chemical,64.98
Illinois,Flint,2021,Water,Inferior Irrigation,-63.02
Illinois,Flint,2021,Soil,Inorganic Fertilizers,71.64
Illinois,Flint,2021,Air,Urban Activities,78.16
Illinois,Flint,2021,Water,Thermal,-44.9
Illinois,Flint,2021,Soil,Noise,-43.22
Illinois,Flint,2021,Air,Light,88.48
Michigan,Detroit,2017,Water,Surface water,-36.87
Michigan,Detroit,2017,Soil,Groundwater,-33.69
Michigan,Detroit,2017,Air,Chemical,-23.48
Michigan,Detroit,2017,Water,Inferior Irrigation,-17.11
Michigan,Detroit,2017,Soil,Inorganic Fertilizers,-14.35
Michigan,Detroit,2017,Air,Urban Activities,-13.38
Michigan,Detroit,2017,Water,Thermal,-11.88
Michigan,Detroit,2017,Soil,Noise,-3.93
Michigan,Detroit,2017,Air,Light,-2.49
