Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q2,June,Michigan,Detroit,2.33
Culture,Concert,Q3,April,Nevada,Port Huron,4.17
Culture,Concert,Q1,August,Michigan,Reno,5.93
Culture,Concert,Q2,July,Nevada,Boulder City,5.02
Culture,Concert,Q3,September,Michigan,Detroit,4.3
Culture,Concert,Q1,February,Nevada,Port Huron,5.03
Culture,Concert,Q2,March,Michigan,Reno,11.86
Culture,Concert,Q3,January,Nevada,Boulder City,17.42
Culture,Concert,Q1,June,Michigan,Detroit,19.91
Service,Museum,Q2,June,Michigan,Detroit,20.15
Service,Museum,Q3,April,Nevada,Port Huron,24.11
Service,Museum,Q1,August,Michigan,Reno,25.51
Service,Museum,Q2,July,Nevada,Boulder City,29.09
Service,Museum,Q3,September,Michigan,Detroit,30.57
Service,Museum,Q1,February,Nevada,Port Huron,37.78
Service,Museum,Q2,March,Michigan,Reno,41.98
Service,Museum,Q3,January,Nevada,Boulder City,41.22
Service,Museum,Q1,June,Michigan,Detroit,49.73
Culture,Administration,Q2,June,Michigan,Detroit,50.73
Culture,Administration,Q3,April,Nevada,Port Huron,54.06
Culture,Administration,Q1,August,Michigan,Reno,54.82
Culture,Administration,Q2,July,Nevada,Boulder City,56.08
Culture,Administration,Q3,September,Michigan,Detroit,59.32
Culture,Administration,Q1,February,Nevada,Port Huron,61.62
Culture,Administration,Q2,March,Michigan,Reno,62.07
Culture,Administration,Q3,January,Nevada,Boulder City,62.94
Culture,Administration,Q1,June,Michigan,Detroit,64.03
Service,Hospital,Q2,June,Michigan,Detroit,65.63
Service,Hospital,Q3,April,Nevada,Port Huron,73.2
Service,Hospital,Q1,August,Michigan,Reno,76.18
Service,Hospital,Q2,July,Nevada,Boulder City,77.11
Service,Hospital,Q3,September,Michigan,Detroit,78.3
Service,Hospital,Q1,February,Nevada,Port Huron,79.73
Service,Hospital,Q2,March,Michigan,Reno,83.56
Service,Hospital,Q3,January,Nevada,Boulder City,84.46
Service,Hospital,Q1,June,Michigan,Detroit,84.52
Culture,School,Q2,June,Michigan,Detroit,86.2
Culture,School,Q3,April,Nevada,Port Huron,88.87
Culture,School,Q1,August,Michigan,Reno,88.08
Culture,School,Q2,July,Nevada,Boulder City,90.65
Culture,School,Q3,September,Michigan,Detroit,91.1
Culture,School,Q1,February,Nevada,Port Huron,89.72
Culture,School,Q2,March,Michigan,Reno,95.92
Culture,School,Q3,January,Nevada,Boulder City,95.63
Culture,School,Q1,June,Michigan,Detroit,99.28
