Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q4,November,Michigan,Flint,2.55
Residential,House,Q3,October,Michigan,Flint,6.04
Residential,House,Q1,December,Michigan,Flint,8.15
Residential,House,Q4,August,Michigan,Flint,10.5
Residential,House,Q3,September,Michigan,Flint,17.86
Residential,House,Q1,July,Michigan,Flint,18.45
Residential,House,Q4,January,Michigan,Flint,18.34
Residential,House,Q3,March,Michigan,Flint,25.61
Residential,House,Q1,November,Michigan,Flint,27.4
Service,Hotel,Q4,November,Michigan,Flint,29.24
Service,Hotel,Q3,October,Michigan,Flint,30.14
Service,Hotel,Q1,December,Michigan,Flint,33.42
Service,Hotel,Q4,August,Michigan,Flint,34.36
Service,Hotel,Q3,September,Michigan,Flint,44.73
Service,Hotel,Q1,July,Michigan,Flint,48.53
Service,Hotel,Q4,January,Michigan,Flint,49.34
Service,Hotel,Q3,March,Michigan,Flint,48.45
Service,Hotel,Q1,November,Michigan,Flint,54.52
Residential,School,Q4,November,Michigan,Flint,55.64
Residential,School,Q3,October,Michigan,Flint,63.79
Residential,School,Q1,December,Michigan,Flint,64.27
Residential,School,Q4,August,Michigan,Flint,65.07
Residential,School,Q3,September,Michigan,Flint,64.97
Residential,School,Q1,July,Michigan,Flint,67.15
Residential,School,Q4,January,Michigan,Flint,65.02
Residential,School,Q3,March,Michigan,Flint,68.65
Residential,School,Q1,November,Michigan,Flint,73.65
Service,Administration,Q4,November,Michigan,Flint,78.89
Service,Administration,Q3,October,Michigan,Flint,81.24
Service,Administration,Q1,December,Michigan,Flint,86.34
Service,Administration,Q4,August,Michigan,Flint,89.82
Service,Administration,Q3,September,Michigan,Flint,90.18
Service,Administration,Q1,July,Michigan,Flint,92.5
Service,Administration,Q4,January,Michigan,Flint,96.05
Service,Administration,Q3,March,Michigan,Flint,97.91
Service,Administration,Q1,November,Michigan,Flint,98.19
