Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2019,Dairy,Butter,772.73
Import,2019,Beverage,Cream,271.45
Import,2019,Dairy,Yoghurt,272.47
Import,2019,Beverage,Coffee,271.46
Import,2019,Dairy,Tea,33.66
Import,2019,Beverage,Juice,547.98
Import,2017,Dairy,Butter,810.19
Import,2017,Beverage,Cream,694.33
Import,2017,Dairy,Yoghurt,442.07
Import,2017,Beverage,Coffee,186.47
Import,2017,Dairy,Tea,446.46
Import,2017,Beverage,Juice,197.15
Import,2022,Dairy,Butter,201.89
Import,2022,Beverage,Cream,460.99
Import,2022,Dairy,Yoghurt,852.63
Import,2022,Beverage,Coffee,727.02
Import,2022,Dairy,Tea,861.82
Import,2022,Beverage,Juice,100.2
Import,2019,Dairy,Butter,614.78
Import,2019,Beverage,Cream,870.03
Import,2019,Dairy,Yoghurt,619.03
Import,2019,Beverage,Coffee,624.21
Import,2019,Dairy,Tea,254.91
Import,2019,Beverage,Juice,767.24
