State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Washington,Soil,Inferior Irrigation,9.42
Georgia,Washington,Water,Inorganic Fertilizers,13.63
Georgia,Washington,Air,Oxygen-depletion,15.27
Georgia,Washington,Soil,Groundwater,16.16
Georgia,Washington,Water,Surface water,20.46
Georgia,Washington,Air,Chemical,24.27
Georgia,Washington,Soil,Thermal,29.41
Georgia,Washington,Water,Light,29.62
Georgia,Washington,Air,Noise,29.94
Georgia,Washington,Soil,Inferior Irrigation,-96.99
Georgia,Washington,Water,Inorganic Fertilizers,-6.3
Georgia,Washington,Air,Oxygen-depletion,35.9
Michigan,Albany,Soil,Inferior Irrigation,-92.58
Michigan,Albany,Water,Inorganic Fertilizers,-89.25
Michigan,Albany,Air,Oxygen-depletion,-86.76
Michigan,Albany,Soil,Groundwater,-85.91
Michigan,Albany,Water,Surface water,-85.96
Michigan,Albany,Air,Chemical,-83.04
Michigan,Albany,Soil,Thermal,-82.21
Michigan,Albany,Water,Light,46.76
Michigan,Albany,Air,Noise,85.22
Michigan,Albany,Soil,Inferior Irrigation,49.55
Michigan,Albany,Water,Inorganic Fertilizers,-78.77
Michigan,Albany,Air,Oxygen-depletion,-75.41
Illinois,Port Huron,Soil,Inferior Irrigation,-75.81
Illinois,Port Huron,Water,Inorganic Fertilizers,55.32
Illinois,Port Huron,Air,Oxygen-depletion,87.94
Illinois,Port Huron,Soil,Groundwater,57.42
Illinois,Port Huron,Water,Surface water,59.23
Illinois,Port Huron,Air,Chemical,60.27
Illinois,Port Huron,Soil,Thermal,62.76
Illinois,Port Huron,Water,Light,-66.84
Illinois,Port Huron,Air,Noise,64.21
Illinois,Port Huron,Soil,Inferior Irrigation,-63.41
Illinois,Port Huron,Water,Inorganic Fertilizers,-62.49
Illinois,Port Huron,Air,Oxygen-depletion,-61.34
Georgia,Detroit,Soil,Inferior Irrigation,-64.23
Georgia,Detroit,Water,Inorganic Fertilizers,-0.17
Georgia,Detroit,Air,Oxygen-depletion,71.77
Georgia,Detroit,Soil,Groundwater,-56.1
Georgia,Detroit,Water,Surface water,-55.72
Georgia,Detroit,Air,Chemical,-54.02
Georgia,Detroit,Soil,Thermal,74.22
Georgia,Detroit,Water,Light,-55.19
Georgia,Detroit,Air,Noise,81.7
Georgia,Detroit,Soil,Inferior Irrigation,-46.45
Georgia,Detroit,Water,Inorganic Fertilizers,-46.24
Georgia,Detroit,Air,Oxygen-depletion,84.24
Michigan,Chicago,Soil,Inferior Irrigation,-45.32
Michigan,Chicago,Water,Inorganic Fertilizers,86.82
Michigan,Chicago,Air,Oxygen-depletion,87.93
Michigan,Chicago,Soil,Groundwater,-42.18
Michigan,Chicago,Water,Surface water,89.53
Michigan,Chicago,Air,Chemical,90.45
Michigan,Chicago,Soil,Thermal,-37.63
Michigan,Chicago,Water,Light,-36.22
Michigan,Chicago,Air,Noise,-35.66
Michigan,Chicago,Soil,Inferior Irrigation,88.67
Michigan,Chicago,Water,Inorganic Fertilizers,95.43
Michigan,Chicago,Air,Oxygen-depletion,90.84
Illinois,Springfield,Soil,Inferior Irrigation,-35.54
Illinois,Springfield,Water,Inorganic Fertilizers,-30.34
Illinois,Springfield,Air,Oxygen-depletion,-29.73
Illinois,Springfield,Soil,Groundwater,93.34
Illinois,Springfield,Water,Surface water,-27.99
Illinois,Springfield,Air,Chemical,-26.92
Illinois,Springfield,Soil,Thermal,-19.72
Illinois,Springfield,Water,Light,-17.98
Illinois,Springfield,Air,Noise,-13.04
Illinois,Springfield,Soil,Inferior Irrigation,-8.79
Illinois,Springfield,Water,Inorganic Fertilizers,-6.98
Illinois,Springfield,Air,Oxygen-depletion,-5.79
