Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q3,July,Maryland,Baltimore,2.44
Residential,Hotel,Q1,September,Maryland,Aberdeen,7.21
Residential,Hotel,Q3,March,Maryland,Baltimore,11.5
Residential,Hotel,Q1,February,Maryland,Aberdeen,19.0
Production,House,Q3,July,Maryland,Baltimore,20.89
Production,House,Q1,September,Maryland,Aberdeen,21.26
Production,House,Q3,March,Maryland,Baltimore,27.74
Production,House,Q1,February,Maryland,Aberdeen,36.19
Service,Factory,Q3,July,Maryland,Baltimore,39.14
Service,Factory,Q1,September,Maryland,Aberdeen,41.73
Service,Factory,Q3,March,Maryland,Baltimore,45.53
Service,Factory,Q1,February,Maryland,Aberdeen,49.97
Residential,Workshop,Q3,July,Maryland,Baltimore,49.88
Residential,Workshop,Q1,September,Maryland,Aberdeen,54.43
Residential,Workshop,Q3,March,Maryland,Baltimore,57.56
Residential,Workshop,Q1,February,Maryland,Aberdeen,57.96
Production,School,Q3,July,Maryland,Baltimore,70.09
Production,School,Q1,September,Maryland,Aberdeen,76.54
Production,School,Q3,March,Maryland,Baltimore,77.62
Production,School,Q1,February,Maryland,Aberdeen,78.33
Service,Hospital,Q3,July,Maryland,Baltimore,80.58
Service,Hospital,Q1,September,Maryland,Aberdeen,82.85
Service,Hospital,Q3,March,Maryland,Baltimore,84.26
Service,Hospital,Q1,February,Maryland,Aberdeen,97.82
