Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Massachusetts,Boston,Temperature,11-20,0.97
2021,Massachusetts,Boston,Wind,31-40,1.87
2021,Massachusetts,Boston,Temperature,21-30,3.04
2021,Massachusetts,Boston,Wind,Breeze,4.91
2021,Massachusetts,Boston,Temperature,Storm,5.47
2021,Massachusetts,Boston,Wind,11-20,4.83
2022,Georgia,Cambridge,Temperature,11-20,6.75
2022,Georgia,Cambridge,Wind,31-40,6.89
2022,Georgia,Cambridge,Temperature,21-30,9.74
2022,Georgia,Cambridge,Wind,Breeze,8.9
2022,Georgia,Cambridge,Temperature,Storm,3.65
2022,Georgia,Cambridge,Wind,11-20,12.32
2021,Massachusetts,Lenox,Temperature,11-20,13.9
2021,Massachusetts,Lenox,Wind,31-40,14.64
2021,Massachusetts,Lenox,Temperature,21-30,15.11
2021,Massachusetts,Lenox,Wind,Breeze,16.04
2021,Massachusetts,Lenox,Temperature,Storm,16.58
2021,Massachusetts,Lenox,Wind,11-20,16.77
2022,Georgia,Albany,Temperature,11-20,19.71
2022,Georgia,Albany,Wind,31-40,19.54
2022,Georgia,Albany,Temperature,21-30,21.75
2022,Georgia,Albany,Wind,Breeze,18.84
2022,Georgia,Albany,Temperature,Storm,24.42
2022,Georgia,Albany,Wind,11-20,25.93
2021,Massachusetts,Washington,Temperature,11-20,26.22
2021,Massachusetts,Washington,Wind,31-40,26.14
2021,Massachusetts,Washington,Temperature,21-30,5.25
2021,Massachusetts,Washington,Wind,Breeze,0.1
2021,Massachusetts,Washington,Temperature,Storm,3.45
2021,Massachusetts,Washington,Wind,11-20,3.32
