Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q2,June,Georgia,Washington,1.87
Production,Factory,Q4,May,Georgia,Columbus,8.4
Production,Factory,Q2,April,Georgia,Washington,16.52
Production,Factory,Q4,November,Georgia,Columbus,19.48
Production,Factory,Q2,December,Georgia,Washington,26.35
Production,Factory,Q4,October,Georgia,Columbus,27.02
Service,Workshop,Q2,June,Georgia,Washington,27.08
Service,Workshop,Q4,May,Georgia,Columbus,50.32
Service,Workshop,Q2,April,Georgia,Washington,54.85
Service,Workshop,Q4,November,Georgia,Columbus,55.11
Service,Workshop,Q2,December,Georgia,Washington,60.24
Service,Workshop,Q4,October,Georgia,Columbus,60.32
Production,Hospital,Q2,June,Georgia,Washington,62.59
Production,Hospital,Q4,May,Georgia,Columbus,62.57
Production,Hospital,Q2,April,Georgia,Washington,63.81
Production,Hospital,Q4,November,Georgia,Columbus,65.05
Production,Hospital,Q2,December,Georgia,Washington,67.92
Production,Hospital,Q4,October,Georgia,Columbus,71.75
Service,Library,Q2,June,Georgia,Washington,78.32
Service,Library,Q4,May,Georgia,Columbus,80.57
Service,Library,Q2,April,Georgia,Washington,81.31
Service,Library,Q4,November,Georgia,Columbus,85.6
Service,Library,Q2,December,Georgia,Washington,94.8
Service,Library,Q4,October,Georgia,Columbus,96.98
