Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,March,Massachusetts,Boston,1.43
Production,Workshop,Q4,January,Massachusetts,Cambridge,5.48
Production,Workshop,Q1,February,Massachusetts,Boston,5.56
Production,Workshop,Q4,October,Massachusetts,Cambridge,7.73
Production,Workshop,Q1,December,Massachusetts,Boston,15.94
Production,Workshop,Q4,March,Massachusetts,Cambridge,16.15
Service,Factory,Q1,March,Massachusetts,Boston,17.65
Service,Factory,Q4,January,Massachusetts,Cambridge,17.87
Service,Factory,Q1,February,Massachusetts,Boston,19.72
Service,Factory,Q4,October,Massachusetts,Cambridge,24.32
Service,Factory,Q1,December,Massachusetts,Boston,25.29
Service,Factory,Q4,March,Massachusetts,Cambridge,29.47
Residential,School,Q1,March,Massachusetts,Boston,30.44
Residential,School,Q4,January,Massachusetts,Cambridge,31.63
Residential,School,Q1,February,Massachusetts,Boston,35.11
Residential,School,Q4,October,Massachusetts,Cambridge,36.8
Residential,School,Q1,December,Massachusetts,Boston,40.32
Residential,School,Q4,March,Massachusetts,Cambridge,43.58
Production,Library,Q1,March,Massachusetts,Boston,46.09
Production,Library,Q4,January,Massachusetts,Cambridge,47.04
Production,Library,Q1,February,Massachusetts,Boston,50.0
Production,Library,Q4,October,Massachusetts,Cambridge,51.11
Production,Library,Q1,December,Massachusetts,Boston,51.96
Production,Library,Q4,March,Massachusetts,Cambridge,53.64
Service,House,Q1,March,Massachusetts,Boston,50.3
Service,House,Q4,January,Massachusetts,Cambridge,55.23
Service,House,Q1,February,Massachusetts,Boston,56.56
Service,House,Q4,October,Massachusetts,Cambridge,62.61
Service,House,Q1,December,Massachusetts,Boston,66.52
Service,House,Q4,March,Massachusetts,Cambridge,67.94
Residential,Hotel,Q1,March,Massachusetts,Boston,71.42
Residential,Hotel,Q4,January,Massachusetts,Cambridge,72.32
Residential,Hotel,Q1,February,Massachusetts,Boston,74.32
Residential,Hotel,Q4,October,Massachusetts,Cambridge,77.97
Residential,Hotel,Q1,December,Massachusetts,Boston,83.81
Residential,Hotel,Q4,March,Massachusetts,Cambridge,85.29
Production,Apartment,Q1,March,Massachusetts,Boston,86.07
Production,Apartment,Q4,January,Massachusetts,Cambridge,87.86
Production,Apartment,Q1,February,Massachusetts,Boston,89.34
Production,Apartment,Q4,October,Massachusetts,Cambridge,93.9
Production,Apartment,Q1,December,Massachusetts,Boston,94.57
Production,Apartment,Q4,March,Massachusetts,Cambridge,99.28
