Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2020,Q2,Meat,Beef,261.26
Export,2020,Q2,Dairy,Camel,527.72
Export,2020,Q2,Cereals,Cheese,656.33
Export,2020,Q2,Meat,Cream,784.11
Export,2020,Q2,Dairy,Milk,16.84
Export,2020,Q2,Cereals,Wheat,915.76
Export,2020,Q2,Meat,Rice,20.98
Export,2020,Q2,Dairy,Beef,149.03
Export,2020,Q2,Cereals,Camel,153.97
Export,2018,Q2,Meat,Beef,673.33
Export,2018,Q2,Dairy,Camel,419.63
Export,2018,Q2,Cereals,Cheese,934.89
Export,2018,Q2,Meat,Cream,935.49
Export,2018,Q2,Dairy,Milk,556.31
Export,2018,Q2,Cereals,Wheat,308.56
Export,2018,Q2,Meat,Rice,692.43
Export,2018,Q2,Dairy,Beef,823.82
Export,2018,Q2,Cereals,Camel,183.18
Export,2022,Q2,Meat,Beef,189.23
Export,2022,Q2,Dairy,Camel,832.14
Export,2022,Q2,Cereals,Cheese,965.6
Export,2022,Q2,Meat,Cream,966.38
Export,2022,Q2,Dairy,Milk,711.16
Export,2022,Q2,Cereals,Wheat,970.3
Export,2022,Q2,Meat,Rice,715.47
Export,2022,Q2,Dairy,Beef,588.64
Export,2022,Q2,Cereals,Camel,588.41
Export,2020,Q2,Meat,Beef,203.19
Export,2020,Q2,Dairy,Camel,976.05
Export,2020,Q2,Cereals,Cheese,848.22
Export,2020,Q2,Meat,Cream,81.5
Export,2020,Q2,Dairy,Milk,854.88
Export,2020,Q2,Cereals,Wheat,604.03
Export,2020,Q2,Meat,Rice,349.77
Export,2020,Q2,Dairy,Beef,612.41
Export,2020,Q2,Cereals,Camel,997.29
Export,2018,Q2,Meat,Beef,869.39
Export,2018,Q2,Dairy,Camel,488.18
Export,2018,Q2,Cereals,Cheese,232.01
Export,2018,Q2,Meat,Cream,107.97
Export,2018,Q2,Dairy,Milk,877.58
Export,2018,Q2,Cereals,Wheat,751.32
Export,2018,Q2,Meat,Rice,627.12
Export,2018,Q2,Dairy,Beef,888.55
Export,2018,Q2,Cereals,Camel,122.29
