State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Champaign,2017,Air,Light,0.47
Illinois,Champaign,2017,Water,Thermal,0.07
Illinois,Champaign,2017,Air,Chemical,4.87
Illinois,Champaign,2017,Water,Surface water,8.62
Illinois,Champaign,2017,Air,Oxygen-depletion,22.3
Illinois,Champaign,2017,Water,Groundwater,25.39
Illinois,Champaign,2017,Air,Light,28.57
Illinois,Champaign,2017,Water,Thermal,29.95
Florida,Chicago,2020,Air,Light,31.11
Florida,Chicago,2020,Water,Thermal,-95.97
Florida,Chicago,2020,Air,Chemical,-94.18
Florida,Chicago,2020,Water,Surface water,-87.89
Florida,Chicago,2020,Air,Oxygen-depletion,-85.4
Florida,Chicago,2020,Water,Groundwater,46.16
Florida,Chicago,2020,Air,Light,-81.8
Florida,Chicago,2020,Water,Thermal,50.36
Minnesota,Tampa,2021,Air,Light,-77.97
Minnesota,Tampa,2021,Water,Thermal,53.23
Minnesota,Tampa,2021,Air,Chemical,-73.12
Minnesota,Tampa,2021,Water,Surface water,56.15
Minnesota,Tampa,2021,Air,Oxygen-depletion,-69.75
Minnesota,Tampa,2021,Water,Groundwater,-68.86
Minnesota,Tampa,2021,Air,Light,-67.11
Minnesota,Tampa,2021,Water,Thermal,-65.33
Illinois,Fort Lauderdale,2015,Air,Light,-58.95
Illinois,Fort Lauderdale,2015,Water,Thermal,-55.55
Illinois,Fort Lauderdale,2015,Air,Chemical,73.69
Illinois,Fort Lauderdale,2015,Water,Surface water,-53.93
Illinois,Fort Lauderdale,2015,Air,Oxygen-depletion,77.12
Illinois,Fort Lauderdale,2015,Water,Groundwater,-50.14
Illinois,Fort Lauderdale,2015,Air,Light,-47.51
Illinois,Fort Lauderdale,2015,Water,Thermal,-46.97
Florida,Minneapolis,2017,Air,Light,82.76
Florida,Minneapolis,2017,Water,Thermal,-39.43
Florida,Minneapolis,2017,Air,Chemical,91.1
Florida,Minneapolis,2017,Water,Surface water,91.08
Florida,Minneapolis,2017,Air,Oxygen-depletion,94.07
Florida,Minneapolis,2017,Water,Groundwater,96.87
Florida,Minneapolis,2017,Air,Light,96.96
Florida,Minneapolis,2017,Water,Thermal,-30.39
Minnesota,Hastings,2020,Air,Light,-23.33
Minnesota,Hastings,2020,Water,Thermal,-22.05
Minnesota,Hastings,2020,Air,Chemical,-21.03
Minnesota,Hastings,2020,Water,Surface water,-23.23
Minnesota,Hastings,2020,Air,Oxygen-depletion,-19.1
Minnesota,Hastings,2020,Water,Groundwater,-19.8
Minnesota,Hastings,2020,Air,Light,-22.1
Minnesota,Hastings,2020,Water,Thermal,-19.26
