State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Flint,Air,Noise,3.76
Michigan,Flint,Water,Light,6.8
Michigan,Flint,Soil,Thermal,8.88
Michigan,Flint,Air,Oxygen-depletion,10.61
Michigan,Flint,Water,Chemical,11.6
Michigan,Flint,Soil,Surface water,13.15
Michigan,Flint,Air,Groundwater,21.81
Michigan,Flint,Water,Industrial,22.98
Michigan,Flint,Soil,Inorganic Fertilizers,23.27
Michigan,Flint,Air,Inferior Irrigation,24.45
Michigan,Flint,Water,Solid Waste,26.46
Michigan,Flint,Soil,Urban Activities,28.65
Michigan,Flint,Air,Noise,28.66
Michigan,Flint,Water,Light,29.13
Michigan,Flint,Soil,Thermal,-97.56
Georgia,Detroit,Air,Noise,38.32
Georgia,Detroit,Water,Light,40.57
Georgia,Detroit,Soil,Thermal,-88.53
Georgia,Detroit,Air,Oxygen-depletion,-87.22
Georgia,Detroit,Water,Chemical,-84.82
Georgia,Detroit,Soil,Surface water,-82.37
Georgia,Detroit,Air,Groundwater,47.59
Georgia,Detroit,Water,Industrial,48.01
Georgia,Detroit,Soil,Inorganic Fertilizers,-76.79
Georgia,Detroit,Air,Inferior Irrigation,54.47
Georgia,Detroit,Water,Solid Waste,-74.92
Georgia,Detroit,Soil,Urban Activities,59.17
Georgia,Detroit,Air,Noise,61.75
Georgia,Detroit,Water,Light,63.59
Georgia,Detroit,Soil,Thermal,65.52
Michigan,Albany,Air,Noise,-61.03
Michigan,Albany,Water,Light,68.9
Michigan,Albany,Soil,Thermal,69.1
Michigan,Albany,Air,Oxygen-depletion,73.99
Michigan,Albany,Water,Chemical,77.25
Michigan,Albany,Soil,Surface water,-51.27
Michigan,Albany,Air,Groundwater,79.0
Michigan,Albany,Water,Industrial,-48.31
Michigan,Albany,Soil,Inorganic Fertilizers,-47.63
Michigan,Albany,Air,Inferior Irrigation,81.63
Michigan,Albany,Water,Solid Waste,83.4
Michigan,Albany,Soil,Urban Activities,-46.85
Michigan,Albany,Air,Noise,-48.09
Michigan,Albany,Water,Light,-49.81
Michigan,Albany,Soil,Thermal,88.87
Georgia,Columbus,Air,Noise,-39.36
Georgia,Columbus,Water,Light,-37.93
Georgia,Columbus,Soil,Thermal,91.3
Georgia,Columbus,Air,Oxygen-depletion,-37.47
Georgia,Columbus,Water,Chemical,-33.95
Georgia,Columbus,Soil,Surface water,95.35
Georgia,Columbus,Air,Groundwater,97.21
Georgia,Columbus,Water,Industrial,-31.15
Georgia,Columbus,Soil,Inorganic Fertilizers,-33.77
Georgia,Columbus,Air,Inferior Irrigation,-28.64
Georgia,Columbus,Water,Solid Waste,-18.56
Georgia,Columbus,Soil,Urban Activities,-16.65
Georgia,Columbus,Air,Noise,-15.09
Georgia,Columbus,Water,Light,-11.13
Georgia,Columbus,Soil,Thermal,-5.18
