Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q2,June,Massachusetts,Cambridge,0.4
Culture,Museum,Q1,May,Massachusetts,Lenox,16.15
Culture,Museum,Q2,March,Massachusetts,Cambridge,17.35
Culture,Museum,Q1,January,Massachusetts,Lenox,18.03
Culture,Museum,Q2,February,Massachusetts,Cambridge,22.18
Culture,Museum,Q1,June,Massachusetts,Lenox,24.52
Residential,Concert,Q2,June,Massachusetts,Cambridge,24.87
Residential,Concert,Q1,May,Massachusetts,Lenox,25.75
Residential,Concert,Q2,March,Massachusetts,Cambridge,27.53
Residential,Concert,Q1,January,Massachusetts,Lenox,34.16
Residential,Concert,Q2,February,Massachusetts,Cambridge,42.13
Residential,Concert,Q1,June,Massachusetts,Lenox,47.5
Culture,Apartment,Q2,June,Massachusetts,Cambridge,56.71
Culture,Apartment,Q1,May,Massachusetts,Lenox,58.25
Culture,Apartment,Q2,March,Massachusetts,Cambridge,59.68
Culture,Apartment,Q1,January,Massachusetts,Lenox,58.09
Culture,Apartment,Q2,February,Massachusetts,Cambridge,65.01
Culture,Apartment,Q1,June,Massachusetts,Lenox,69.81
Residential,House,Q2,June,Massachusetts,Cambridge,71.02
Residential,House,Q1,May,Massachusetts,Lenox,73.63
Residential,House,Q2,March,Massachusetts,Cambridge,79.52
Residential,House,Q1,January,Massachusetts,Lenox,96.19
Residential,House,Q2,February,Massachusetts,Cambridge,97.46
Residential,House,Q1,June,Massachusetts,Lenox,99.95
