Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q2,April,Minnesota,Hastings,0.86
Production,Factory,Q4,June,Massachusetts,Cambridge,0.31
Production,Factory,Q1,December,Minnesota,Hastings,1.86
Production,Factory,Q2,October,Massachusetts,Cambridge,2.95
Production,Factory,Q4,November,Minnesota,Hastings,2.19
Production,Factory,Q1,January,Massachusetts,Cambridge,5.26
Production,Factory,Q2,February,Minnesota,Hastings,5.51
Production,Factory,Q4,April,Massachusetts,Cambridge,5.06
Production,Factory,Q1,June,Minnesota,Hastings,9.0
Service,Workshop,Q2,April,Minnesota,Hastings,11.39
Service,Workshop,Q4,June,Massachusetts,Cambridge,15.46
Service,Workshop,Q1,December,Minnesota,Hastings,16.38
Service,Workshop,Q2,October,Massachusetts,Cambridge,16.31
Service,Workshop,Q4,November,Minnesota,Hastings,19.92
Service,Workshop,Q1,January,Massachusetts,Cambridge,20.61
Service,Workshop,Q2,February,Minnesota,Hastings,20.27
Service,Workshop,Q4,April,Massachusetts,Cambridge,22.33
Service,Workshop,Q1,June,Minnesota,Hastings,22.99
Residential,School,Q2,April,Minnesota,Hastings,23.12
Residential,School,Q4,June,Massachusetts,Cambridge,25.36
Residential,School,Q1,December,Minnesota,Hastings,26.95
Residential,School,Q2,October,Massachusetts,Cambridge,27.66
Residential,School,Q4,November,Minnesota,Hastings,27.7
Residential,School,Q1,January,Massachusetts,Cambridge,31.84
Residential,School,Q2,February,Minnesota,Hastings,34.3
Residential,School,Q4,April,Massachusetts,Cambridge,36.95
Residential,School,Q1,June,Minnesota,Hastings,42.35
Production,Hospital,Q2,April,Minnesota,Hastings,43.61
Production,Hospital,Q4,June,Massachusetts,Cambridge,46.92
Production,Hospital,Q1,December,Minnesota,Hastings,52.94
Production,Hospital,Q2,October,Massachusetts,Cambridge,53.36
Production,Hospital,Q4,November,Minnesota,Hastings,53.37
Production,Hospital,Q1,January,Massachusetts,Cambridge,61.87
Production,Hospital,Q2,February,Minnesota,Hastings,62.0
Production,Hospital,Q4,April,Massachusetts,Cambridge,63.54
Production,Hospital,Q1,June,Minnesota,Hastings,64.66
Service,Apartment,Q2,April,Minnesota,Hastings,65.58
Service,Apartment,Q4,June,Massachusetts,Cambridge,66.91
Service,Apartment,Q1,December,Minnesota,Hastings,69.57
Service,Apartment,Q2,October,Massachusetts,Cambridge,70.95
Service,Apartment,Q4,November,Minnesota,Hastings,77.98
Service,Apartment,Q1,January,Massachusetts,Cambridge,81.4
Service,Apartment,Q2,February,Minnesota,Hastings,82.33
Service,Apartment,Q4,April,Massachusetts,Cambridge,87.36
Service,Apartment,Q1,June,Minnesota,Hastings,88.68
Residential,Hotel,Q2,April,Minnesota,Hastings,89.09
Residential,Hotel,Q4,June,Massachusetts,Cambridge,90.04
Residential,Hotel,Q1,December,Minnesota,Hastings,88.74
Residential,Hotel,Q2,October,Massachusetts,Cambridge,92.01
Residential,Hotel,Q4,November,Minnesota,Hastings,93.72
Residential,Hotel,Q1,January,Massachusetts,Cambridge,92.02
Residential,Hotel,Q2,February,Minnesota,Hastings,92.24
Residential,Hotel,Q4,April,Massachusetts,Cambridge,95.55
Residential,Hotel,Q1,June,Minnesota,Hastings,97.21
