Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Nevada,Las Vegas,Temperature,31-40,3.29
2017,Nevada,Las Vegas,Humidity,11-20,3.48
2017,Nevada,Las Vegas,Wind,Low,5.31
2017,Nevada,Las Vegas,Temperature,Medium,6.61
2017,Nevada,Las Vegas,Humidity,Breeze,4.08
2017,Nevada,Las Vegas,Wind,Calm,6.18
2018,Florida,Reno,Temperature,31-40,5.57
2018,Florida,Reno,Humidity,11-20,11.74
2018,Florida,Reno,Wind,Low,12.8
2018,Florida,Reno,Temperature,Medium,13.58
2018,Florida,Reno,Humidity,Breeze,14.25
2018,Florida,Reno,Wind,Calm,11.08
2017,Nevada,Tampa,Temperature,31-40,11.81
2017,Nevada,Tampa,Humidity,11-20,17.89
2017,Nevada,Tampa,Wind,Low,17.14
2017,Nevada,Tampa,Temperature,Medium,12.81
2017,Nevada,Tampa,Humidity,Breeze,20.19
2017,Nevada,Tampa,Wind,Calm,13.11
2018,Florida,Fort Lauderdale,Temperature,31-40,22.56
2018,Florida,Fort Lauderdale,Humidity,11-20,23.92
2018,Florida,Fort Lauderdale,Wind,Low,19.63
2018,Florida,Fort Lauderdale,Temperature,Medium,25.44
2018,Florida,Fort Lauderdale,Humidity,Breeze,26.42
2018,Florida,Fort Lauderdale,Wind,Calm,0.04
