State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,2020,Water,Chemical,3.5
Nevada,Boulder City,2020,Air,Surface water,6.79
Nevada,Boulder City,2020,Soil,Noise,7.65
Nevada,Boulder City,2020,Water,Light,13.95
Nevada,Boulder City,2020,Air,Urban Activities,20.71
Nevada,Boulder City,2020,Soil,Solid Waste,23.73
Nevada,Boulder City,2020,Water,Industrial,26.19
Nevada,Boulder City,2020,Air,Chemical,28.44
Nevada,Boulder City,2020,Soil,Surface water,32.91
Michigan,Las Vegas,2016,Water,Chemical,-93.64
Michigan,Las Vegas,2016,Air,Surface water,-90.07
Michigan,Las Vegas,2016,Soil,Noise,-87.79
Michigan,Las Vegas,2016,Water,Light,-85.85
Michigan,Las Vegas,2016,Air,Urban Activities,-83.24
Michigan,Las Vegas,2016,Soil,Solid Waste,-82.53
Michigan,Las Vegas,2016,Water,Industrial,46.17
Michigan,Las Vegas,2016,Air,Chemical,48.92
Michigan,Las Vegas,2016,Soil,Surface water,-76.04
Nevada,Reno,2019,Water,Chemical,-75.27
Nevada,Reno,2019,Air,Surface water,-74.14
Nevada,Reno,2019,Soil,Noise,55.98
Nevada,Reno,2019,Water,Light,-75.67
Nevada,Reno,2019,Air,Urban Activities,-70.48
Nevada,Reno,2019,Soil,Solid Waste,59.49
Nevada,Reno,2019,Water,Industrial,-67.77
Nevada,Reno,2019,Air,Chemical,-66.05
Nevada,Reno,2019,Soil,Surface water,63.48
Michigan,Flint,2017,Water,Chemical,66.09
Michigan,Flint,2017,Air,Surface water,-59.94
Michigan,Flint,2017,Soil,Noise,69.96
Michigan,Flint,2017,Water,Light,-57.11
Michigan,Flint,2017,Air,Urban Activities,-57.21
Michigan,Flint,2017,Soil,Solid Waste,72.7
Michigan,Flint,2017,Water,Industrial,-57.04
Michigan,Flint,2017,Air,Chemical,-53.61
Michigan,Flint,2017,Soil,Surface water,83.38
Nevada,Detroit,2020,Water,Chemical,86.68
Nevada,Detroit,2020,Air,Surface water,-27.14
Nevada,Detroit,2020,Soil,Noise,-27.4
Nevada,Detroit,2020,Water,Light,-15.71
Nevada,Detroit,2020,Air,Urban Activities,-13.03
Nevada,Detroit,2020,Soil,Solid Waste,-13.8
Nevada,Detroit,2020,Water,Industrial,-9.05
Nevada,Detroit,2020,Air,Chemical,-5.32
Nevada,Detroit,2020,Soil,Surface water,-1.45
