Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q2,June,Michigan,Port Huron,0.72
Service,Administration,Q1,April,Oregon,Detroit,3.99
Service,Administration,Q3,May,Michigan,Redmond,6.21
Service,Administration,Q2,February,Oregon,Salem,6.31
Service,Administration,Q1,January,Michigan,Port Huron,8.24
Service,Administration,Q3,March,Oregon,Detroit,10.46
Service,Administration,Q2,August,Michigan,Redmond,12.97
Service,Administration,Q1,September,Oregon,Salem,17.67
Service,Administration,Q3,July,Michigan,Port Huron,18.5
Production,Library,Q2,June,Michigan,Port Huron,18.78
Production,Library,Q1,April,Oregon,Detroit,17.96
Production,Library,Q3,May,Michigan,Redmond,21.25
Production,Library,Q2,February,Oregon,Salem,18.02
Production,Library,Q1,January,Michigan,Port Huron,25.43
Production,Library,Q3,March,Oregon,Detroit,26.38
Production,Library,Q2,August,Michigan,Redmond,27.66
Production,Library,Q1,September,Oregon,Salem,27.55
Production,Library,Q3,July,Michigan,Port Huron,29.67
Residential,School,Q2,June,Michigan,Port Huron,33.01
Residential,School,Q1,April,Oregon,Detroit,35.66
Residential,School,Q3,May,Michigan,Redmond,38.54
Residential,School,Q2,February,Oregon,Salem,39.01
Residential,School,Q1,January,Michigan,Port Huron,40.95
Residential,School,Q3,March,Oregon,Detroit,40.34
Residential,School,Q2,August,Michigan,Redmond,44.07
Residential,School,Q1,September,Oregon,Salem,46.11
Residential,School,Q3,July,Michigan,Port Huron,47.94
Service,Workshop,Q2,June,Michigan,Port Huron,47.57
Service,Workshop,Q1,April,Oregon,Detroit,47.91
Service,Workshop,Q3,May,Michigan,Redmond,50.18
Service,Workshop,Q2,February,Oregon,Salem,53.68
Service,Workshop,Q1,January,Michigan,Port Huron,56.73
Service,Workshop,Q3,March,Oregon,Detroit,59.0
Service,Workshop,Q2,August,Michigan,Redmond,60.2
Service,Workshop,Q1,September,Oregon,Salem,62.0
Service,Workshop,Q3,July,Michigan,Port Huron,62.26
Production,Factory,Q2,June,Michigan,Port Huron,63.48
Production,Factory,Q1,April,Oregon,Detroit,64.69
Production,Factory,Q3,May,Michigan,Redmond,65.05
Production,Factory,Q2,February,Oregon,Salem,67.01
Production,Factory,Q1,January,Michigan,Port Huron,69.73
Production,Factory,Q3,March,Oregon,Detroit,69.46
Production,Factory,Q2,August,Michigan,Redmond,71.49
Production,Factory,Q1,September,Oregon,Salem,72.68
Production,Factory,Q3,July,Michigan,Port Huron,73.93
Residential,House,Q2,June,Michigan,Port Huron,77.32
Residential,House,Q1,April,Oregon,Detroit,78.87
Residential,House,Q3,May,Michigan,Redmond,77.92
Residential,House,Q2,February,Oregon,Salem,80.3
Residential,House,Q1,January,Michigan,Port Huron,82.7
Residential,House,Q3,March,Oregon,Detroit,83.49
Residential,House,Q2,August,Michigan,Redmond,84.84
Residential,House,Q1,September,Oregon,Salem,84.94
Residential,House,Q3,July,Michigan,Port Huron,85.21
Service,Hotel,Q2,June,Michigan,Port Huron,87.21
Service,Hotel,Q1,April,Oregon,Detroit,87.94
Service,Hotel,Q3,May,Michigan,Redmond,87.3
Service,Hotel,Q2,February,Oregon,Salem,89.69
Service,Hotel,Q1,January,Michigan,Port Huron,86.33
Service,Hotel,Q3,March,Oregon,Detroit,92.1
Service,Hotel,Q2,August,Michigan,Redmond,93.49
Service,Hotel,Q1,September,Oregon,Salem,93.62
Service,Hotel,Q3,July,Michigan,Port Huron,98.13
