Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2021,Q4,Cereals,Rice,770.98
Import,2021,Q4,Beverage,Soybeans,521.85
Import,2021,Q4,Dairy,Oats,271.11
Import,2021,Q4,Cereals,Juice,660.9
Import,2021,Q4,Beverage,Tea,666.83
Import,2021,Q4,Dairy,Coffee,411.01
Import,2021,Q4,Cereals,Milk,416.62
Import,2021,Q4,Beverage,Cream,35.63
Import,2021,Q4,Dairy,Rice,808.48
Import,2020,Q4,Cereals,Rice,426.58
Import,2020,Q4,Beverage,Soybeans,427.2
Import,2020,Q4,Dairy,Oats,428.46
Import,2020,Q4,Cereals,Juice,178.89
Import,2020,Q4,Beverage,Tea,563.77
Import,2020,Q4,Dairy,Coffee,957.15
Import,2020,Q4,Cereals,Milk,574.12
Import,2020,Q4,Beverage,Cream,958.71
Import,2020,Q4,Dairy,Rice,583.65
Import,2021,Q4,Cereals,Rice,200.2
Import,2021,Q4,Beverage,Soybeans,71.9
Import,2021,Q4,Dairy,Oats,715.06
Import,2021,Q4,Cereals,Juice,463.03
Import,2021,Q4,Beverage,Tea,852.43
Import,2021,Q4,Dairy,Coffee,213.88
Import,2021,Q4,Cereals,Milk,724.73
Import,2021,Q4,Beverage,Cream,599.68
Import,2021,Q4,Dairy,Rice,727.79
Import,2020,Q4,Cereals,Rice,100.98
Import,2020,Q4,Beverage,Soybeans,229.86
Import,2020,Q4,Dairy,Oats,999.88
Import,2020,Q4,Cereals,Juice,878.45
Import,2020,Q4,Beverage,Tea,495.65
Import,2020,Q4,Dairy,Coffee,375.17
Import,2020,Q4,Cereals,Milk,120.04
Import,2020,Q4,Beverage,Cream,762.95
Import,2020,Q4,Dairy,Rice,894.39
