Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Georgia,Columbus,Temperature,21-30,1.29
2017,Georgia,Columbus,Wind,0-10,2.8
2017,Georgia,Columbus,Temperature,11-20,3.48
2017,Georgia,Columbus,Wind,Calm,4.45
2017,Georgia,Columbus,Temperature,Storm,7.84
2017,Georgia,Columbus,Wind,21-30,8.66
2020,Minnesota,Washington,Temperature,21-30,9.54
2020,Minnesota,Washington,Wind,0-10,9.09
2020,Minnesota,Washington,Temperature,11-20,10.57
2020,Minnesota,Washington,Wind,Calm,11.23
2020,Minnesota,Washington,Temperature,Storm,13.89
2020,Minnesota,Washington,Wind,21-30,14.25
2017,Georgia,Albany,Temperature,21-30,14.07
2017,Georgia,Albany,Wind,0-10,16.43
2017,Georgia,Albany,Temperature,11-20,16.09
2017,Georgia,Albany,Wind,Calm,17.01
2017,Georgia,Albany,Temperature,Storm,17.68
2017,Georgia,Albany,Wind,21-30,20.47
2020,Minnesota,Hastings,Temperature,21-30,21.16
2020,Minnesota,Hastings,Wind,0-10,22.21
2020,Minnesota,Hastings,Temperature,11-20,23.13
2020,Minnesota,Hastings,Wind,Calm,24.03
2020,Minnesota,Hastings,Temperature,Storm,23.48
2020,Minnesota,Hastings,Wind,21-30,26.56
2017,Georgia,Rochester,Temperature,21-30,20.91
2017,Georgia,Rochester,Wind,0-10,26.73
2017,Georgia,Rochester,Temperature,11-20,27.76
2017,Georgia,Rochester,Wind,Calm,25.62
2017,Georgia,Rochester,Temperature,Storm,11.87
2017,Georgia,Rochester,Wind,21-30,0.02
