Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,March,Maryland,Baltimore,9.48
Production,Workshop,Q4,February,Maryland,Baltimore,21.5
Production,Workshop,Q1,January,Maryland,Baltimore,30.07
Production,Workshop,Q4,December,Maryland,Baltimore,32.08
Production,Workshop,Q1,October,Maryland,Baltimore,37.33
Production,Workshop,Q4,November,Maryland,Baltimore,42.28
Service,Factory,Q1,March,Maryland,Baltimore,44.87
Service,Factory,Q4,February,Maryland,Baltimore,49.4
Service,Factory,Q1,January,Maryland,Baltimore,50.47
Service,Factory,Q4,December,Maryland,Baltimore,53.09
Service,Factory,Q1,October,Maryland,Baltimore,57.74
Service,Factory,Q4,November,Maryland,Baltimore,59.52
Production,Administration,Q1,March,Maryland,Baltimore,65.89
Production,Administration,Q4,February,Maryland,Baltimore,66.84
Production,Administration,Q1,January,Maryland,Baltimore,72.8
Production,Administration,Q4,December,Maryland,Baltimore,76.61
Production,Administration,Q1,October,Maryland,Baltimore,78.2
Production,Administration,Q4,November,Maryland,Baltimore,83.87
Service,Library,Q1,March,Maryland,Baltimore,83.23
Service,Library,Q4,February,Maryland,Baltimore,84.84
Service,Library,Q1,January,Maryland,Baltimore,87.94
Service,Library,Q4,December,Maryland,Baltimore,88.09
Service,Library,Q1,October,Maryland,Baltimore,94.1
Service,Library,Q4,November,Maryland,Baltimore,99.99
