Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q4,October,Illinois,Chicago,0.99
Culture,Concert,Q2,December,Massachusetts,Champaign,3.8
Culture,Concert,Q4,May,Illinois,Lenox,67.36
Culture,Concert,Q2,June,Massachusetts,Chicago,39.4
Service,Theatre,Q4,October,Illinois,Chicago,8.64
Service,Theatre,Q2,December,Massachusetts,Champaign,71.51
Service,Theatre,Q4,May,Illinois,Lenox,42.02
Service,Theatre,Q2,June,Massachusetts,Chicago,42.62
Culture,Hospital,Q4,October,Illinois,Chicago,12.52
Culture,Hospital,Q2,December,Massachusetts,Champaign,13.12
Culture,Hospital,Q4,May,Illinois,Lenox,82.56
Culture,Hospital,Q2,June,Massachusetts,Chicago,23.58
Service,Administration,Q4,October,Illinois,Chicago,30.68
Service,Administration,Q2,December,Massachusetts,Champaign,90.87
Service,Administration,Q4,May,Illinois,Lenox,29.55
Service,Administration,Q2,June,Massachusetts,Chicago,30.44
