Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,March,California,Malibu,2.09
Production,Factory,Q2,January,California,San Francisco,2.94
Production,Factory,Q4,February,California,Malibu,4.64
Production,Factory,Q1,June,California,San Francisco,9.08
Production,Factory,Q2,April,California,Malibu,10.19
Production,Factory,Q4,December,California,San Francisco,11.61
Production,Factory,Q1,November,California,Malibu,12.58
Production,Factory,Q2,March,California,San Francisco,22.79
Production,Factory,Q4,January,California,Malibu,24.41
Residential,Workshop,Q1,March,California,Malibu,24.83
Residential,Workshop,Q2,January,California,San Francisco,26.21
Residential,Workshop,Q4,February,California,Malibu,25.48
Residential,Workshop,Q1,June,California,San Francisco,31.35
Residential,Workshop,Q2,April,California,Malibu,33.17
Residential,Workshop,Q4,December,California,San Francisco,35.67
Residential,Workshop,Q1,November,California,Malibu,37.97
Residential,Workshop,Q2,March,California,San Francisco,41.12
Residential,Workshop,Q4,January,California,Malibu,44.93
Production,Hotel,Q1,March,California,Malibu,48.44
Production,Hotel,Q2,January,California,San Francisco,48.41
Production,Hotel,Q4,February,California,Malibu,56.51
Production,Hotel,Q1,June,California,San Francisco,57.38
Production,Hotel,Q2,April,California,Malibu,57.75
Production,Hotel,Q4,December,California,San Francisco,57.42
Production,Hotel,Q1,November,California,Malibu,66.9
Production,Hotel,Q2,March,California,San Francisco,76.34
Production,Hotel,Q4,January,California,Malibu,76.67
Residential,House,Q1,March,California,Malibu,78.04
Residential,House,Q2,January,California,San Francisco,79.65
Residential,House,Q4,February,California,Malibu,79.42
Residential,House,Q1,June,California,San Francisco,80.25
Residential,House,Q2,April,California,Malibu,83.44
Residential,House,Q4,December,California,San Francisco,84.23
Residential,House,Q1,November,California,Malibu,91.53
Residential,House,Q2,March,California,San Francisco,92.58
Residential,House,Q4,January,California,Malibu,99.24
