Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Meat,Chicken,133.14
Export,2016,Cereals,Beef,527.49
Export,2016,Meat,Lamb,147.18
Export,2016,Cereals,Wheat,660.81
Export,2016,Meat,Oats,663.53
Export,2016,Cereals,Soybeans,29.61
Export,2015,Meat,Chicken,544.7
Export,2015,Cereals,Beef,293.94
Export,2015,Meat,Lamb,805.69
Export,2015,Cereals,Wheat,423.78
Export,2015,Meat,Oats,423.19
Export,2015,Cereals,Soybeans,43.27
Export,2019,Meat,Chicken,574.03
Export,2019,Cereals,Beef,834.54
Export,2019,Meat,Lamb,964.6
Export,2019,Cereals,Wheat,197.68
Export,2019,Meat,Oats,330.25
Export,2019,Cereals,Soybeans,975.48
Export,2016,Meat,Chicken,978.8
Export,2016,Cereals,Beef,472.25
Export,2016,Meat,Lamb,348.37
Export,2016,Cereals,Wheat,736.75
Export,2016,Meat,Oats,631.36
Export,2016,Cereals,Soybeans,635.66
