Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q4,October,Maryland,Baltimore,1.67
Residential,Apartment,Q1,November,Minnesota,Hastings,9.42
Residential,Apartment,Q4,December,Maryland,Baltimore,12.32
Residential,Apartment,Q1,February,Minnesota,Hastings,14.56
Residential,Apartment,Q4,January,Maryland,Baltimore,16.04
Residential,Apartment,Q1,October,Minnesota,Hastings,20.67
Service,House,Q4,October,Maryland,Baltimore,23.22
Service,House,Q1,November,Minnesota,Hastings,23.93
Service,House,Q4,December,Maryland,Baltimore,25.62
Service,House,Q1,February,Minnesota,Hastings,26.98
Service,House,Q4,January,Maryland,Baltimore,31.34
Service,House,Q1,October,Minnesota,Hastings,32.54
Production,Administration,Q4,October,Maryland,Baltimore,34.04
Production,Administration,Q1,November,Minnesota,Hastings,37.72
Production,Administration,Q4,December,Maryland,Baltimore,39.58
Production,Administration,Q1,February,Minnesota,Hastings,41.77
Production,Administration,Q4,January,Maryland,Baltimore,44.84
Production,Administration,Q1,October,Minnesota,Hastings,45.35
Residential,School,Q4,October,Maryland,Baltimore,46.99
Residential,School,Q1,November,Minnesota,Hastings,47.93
Residential,School,Q4,December,Maryland,Baltimore,51.49
Residential,School,Q1,February,Minnesota,Hastings,52.67
Residential,School,Q4,January,Maryland,Baltimore,58.67
Residential,School,Q1,October,Minnesota,Hastings,62.96
Service,Library,Q4,October,Maryland,Baltimore,62.0
Service,Library,Q1,November,Minnesota,Hastings,64.86
Service,Library,Q4,December,Maryland,Baltimore,65.73
Service,Library,Q1,February,Minnesota,Hastings,65.12
Service,Library,Q4,January,Maryland,Baltimore,65.53
Service,Library,Q1,October,Minnesota,Hastings,70.81
Production,Workshop,Q4,October,Maryland,Baltimore,75.76
Production,Workshop,Q1,November,Minnesota,Hastings,77.19
Production,Workshop,Q4,December,Maryland,Baltimore,78.1
Production,Workshop,Q1,February,Minnesota,Hastings,80.8
Production,Workshop,Q4,January,Maryland,Baltimore,88.5
Production,Workshop,Q1,October,Minnesota,Hastings,88.46
Residential,Factory,Q4,October,Maryland,Baltimore,91.93
Residential,Factory,Q1,November,Minnesota,Hastings,91.53
Residential,Factory,Q4,December,Maryland,Baltimore,93.69
Residential,Factory,Q1,February,Minnesota,Hastings,97.72
Residential,Factory,Q4,January,Maryland,Baltimore,97.45
Residential,Factory,Q1,October,Minnesota,Hastings,97.39
