Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Georgia,Columbus,Humidity,Medium,0.73
2020,Georgia,Columbus,Wind,High,1.72
2020,Georgia,Columbus,Temperature,Calm,2.42
2020,Georgia,Columbus,Humidity,Storm,1.46
2020,Georgia,Columbus,Wind,Breeze,0.24
2020,Georgia,Columbus,Temperature,31-40,5.92
2020,Georgia,Columbus,Humidity,11-20,6.76
2020,Georgia,Columbus,Wind,Medium,7.02
2020,Georgia,Columbus,Temperature,High,7.78
2018,Illinois,Washington,Humidity,Medium,9.58
2018,Illinois,Washington,Wind,High,8.24
2018,Illinois,Washington,Temperature,Calm,7.95
2018,Illinois,Washington,Humidity,Storm,12.97
2018,Illinois,Washington,Wind,Breeze,13.21
2018,Illinois,Washington,Temperature,31-40,12.48
2018,Illinois,Washington,Humidity,11-20,15.15
2018,Illinois,Washington,Wind,Medium,15.49
2018,Illinois,Washington,Temperature,High,16.23
2015,Florida,Springfield,Humidity,Medium,18.61
2015,Florida,Springfield,Wind,High,19.5
2015,Florida,Springfield,Temperature,Calm,20.43
2015,Florida,Springfield,Humidity,Storm,20.6
2015,Florida,Springfield,Wind,Breeze,20.47
2015,Florida,Springfield,Temperature,31-40,22.16
2015,Florida,Springfield,Humidity,11-20,16.99
2015,Florida,Springfield,Wind,Medium,25.64
2015,Florida,Springfield,Temperature,High,22.83
2020,Georgia,Champaign,Humidity,Medium,27.66
2020,Georgia,Champaign,Wind,High,21.92
2020,Georgia,Champaign,Temperature,Calm,25.08
2020,Georgia,Champaign,Humidity,Storm,27.61
2020,Georgia,Champaign,Wind,Breeze,24.13
2020,Georgia,Champaign,Temperature,31-40,23.52
2020,Georgia,Champaign,Humidity,11-20,26.6
2020,Georgia,Champaign,Wind,Medium,8.74
2020,Georgia,Champaign,Temperature,High,9.97
2018,Illinois,Chicago,Humidity,Medium,10.7
2018,Illinois,Chicago,Wind,High,11.81
2018,Illinois,Chicago,Temperature,Calm,11.63
2018,Illinois,Chicago,Humidity,Storm,11.7
2018,Illinois,Chicago,Wind,Breeze,12.91
2018,Illinois,Chicago,Temperature,31-40,12.02
2018,Illinois,Chicago,Humidity,11-20,12.59
2018,Illinois,Chicago,Wind,Medium,13.18
2018,Illinois,Chicago,Temperature,High,13.15
2015,Florida,Fort Lauderdale,Humidity,Medium,13.76
2015,Florida,Fort Lauderdale,Wind,High,14.61
2015,Florida,Fort Lauderdale,Temperature,Calm,2.8
2015,Florida,Fort Lauderdale,Humidity,Storm,15.42
2015,Florida,Fort Lauderdale,Wind,Breeze,15.02
2015,Florida,Fort Lauderdale,Temperature,31-40,15.98
2015,Florida,Fort Lauderdale,Humidity,11-20,15.72
2015,Florida,Fort Lauderdale,Wind,Medium,17.69
2015,Florida,Fort Lauderdale,Temperature,High,17.39
2020,Georgia,Tampa,Humidity,Medium,5.55
2020,Georgia,Tampa,Wind,High,5.29
2020,Georgia,Tampa,Temperature,Calm,19.65
2020,Georgia,Tampa,Humidity,Storm,19.82
2020,Georgia,Tampa,Wind,Breeze,7.28
2020,Georgia,Tampa,Temperature,31-40,20.49
2020,Georgia,Tampa,Humidity,11-20,1.15
2020,Georgia,Tampa,Wind,Medium,7.37
2020,Georgia,Tampa,Temperature,High,21.58
