Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,School,Q2,April,California,Berkeley,0.72
Service,School,Q4,May,Minnesota,Rochester,6.2
Service,School,Q2,December,California,Berkeley,7.63
Service,School,Q4,November,Minnesota,Rochester,8.19
Service,School,Q2,October,California,Berkeley,13.62
Service,School,Q4,April,Minnesota,Rochester,21.25
Residential,Hospital,Q2,April,California,Berkeley,22.42
Residential,Hospital,Q4,May,Minnesota,Rochester,23.84
Residential,Hospital,Q2,December,California,Berkeley,26.88
Residential,Hospital,Q4,November,Minnesota,Rochester,28.22
Residential,Hospital,Q2,October,California,Berkeley,29.51
Residential,Hospital,Q4,April,Minnesota,Rochester,32.6
Production,Library,Q2,April,California,Berkeley,33.57
Production,Library,Q4,May,Minnesota,Rochester,38.28
Production,Library,Q2,December,California,Berkeley,39.85
Production,Library,Q4,November,Minnesota,Rochester,40.04
Production,Library,Q2,October,California,Berkeley,38.92
Production,Library,Q4,April,Minnesota,Rochester,38.4
Service,House,Q2,April,California,Berkeley,43.15
Service,House,Q4,May,Minnesota,Rochester,44.54
Service,House,Q2,December,California,Berkeley,44.83
Service,House,Q4,November,Minnesota,Rochester,49.59
Service,House,Q2,October,California,Berkeley,49.76
Service,House,Q4,April,Minnesota,Rochester,50.93
Residential,Hotel,Q2,April,California,Berkeley,57.77
Residential,Hotel,Q4,May,Minnesota,Rochester,59.3
Residential,Hotel,Q2,December,California,Berkeley,63.67
Residential,Hotel,Q4,November,Minnesota,Rochester,67.76
Residential,Hotel,Q2,October,California,Berkeley,74.0
Residential,Hotel,Q4,April,Minnesota,Rochester,75.01
Production,Factory,Q2,April,California,Berkeley,74.16
Production,Factory,Q4,May,Minnesota,Rochester,78.13
Production,Factory,Q2,December,California,Berkeley,83.14
Production,Factory,Q4,November,Minnesota,Rochester,83.85
Production,Factory,Q2,October,California,Berkeley,88.93
Production,Factory,Q4,April,Minnesota,Rochester,88.59
Service,Workshop,Q2,April,California,Berkeley,91.09
Service,Workshop,Q4,May,Minnesota,Rochester,97.94
Service,Workshop,Q2,December,California,Berkeley,98.5
Service,Workshop,Q4,November,Minnesota,Rochester,99.67
Service,Workshop,Q2,October,California,Berkeley,99.65
Service,Workshop,Q4,April,Minnesota,Rochester,98.16
