Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Maryland,Columbia,Wind,Calm,0.27
2020,Maryland,Columbia,Temperature,Storm,1.08
2020,Maryland,Columbia,Humidity,11-20,2.7
2020,Maryland,Columbia,Wind,21-30,1.31
2020,Maryland,Columbia,Temperature,Medium,4.56
2020,Maryland,Columbia,Humidity,High,5.62
2018,Minnesota,Baltimore,Wind,Calm,6.79
2018,Minnesota,Baltimore,Temperature,Storm,7.32
2018,Minnesota,Baltimore,Humidity,11-20,8.67
2018,Minnesota,Baltimore,Wind,21-30,8.11
2018,Minnesota,Baltimore,Temperature,Medium,10.76
2018,Minnesota,Baltimore,Humidity,High,11.52
2020,Nevada,Hastings,Wind,Calm,12.23
2020,Nevada,Hastings,Temperature,Storm,13.15
2020,Nevada,Hastings,Humidity,11-20,8.29
2020,Nevada,Hastings,Wind,21-30,15.84
2020,Nevada,Hastings,Temperature,Medium,9.49
2020,Nevada,Hastings,Humidity,High,17.72
2018,Maryland,Rochester,Wind,Calm,18.58
2018,Maryland,Rochester,Temperature,Storm,19.37
2018,Maryland,Rochester,Humidity,11-20,17.29
2018,Maryland,Rochester,Wind,21-30,4.09
2018,Maryland,Rochester,Temperature,Medium,22.15
2018,Maryland,Rochester,Humidity,High,23.62
2020,Minnesota,Minneapolis,Wind,Calm,24.93
2020,Minnesota,Minneapolis,Temperature,Storm,24.29
2020,Minnesota,Minneapolis,Humidity,11-20,22.84
2020,Minnesota,Minneapolis,Wind,21-30,27.26
2020,Minnesota,Minneapolis,Temperature,Medium,27.91
2020,Minnesota,Minneapolis,Humidity,High,23.27
2018,Nevada,Reno,Wind,Calm,23.76
2018,Nevada,Reno,Temperature,Storm,25.24
2018,Nevada,Reno,Humidity,11-20,23.61
2018,Nevada,Reno,Wind,21-30,27.27
2018,Nevada,Reno,Temperature,Medium,25.25
2018,Nevada,Reno,Humidity,High,6.74
2020,Maryland,Las Vegas,Wind,Calm,9.16
2020,Maryland,Las Vegas,Temperature,Storm,0.09
2020,Maryland,Las Vegas,Humidity,11-20,18.81
2020,Maryland,Las Vegas,Wind,21-30,18.26
2020,Maryland,Las Vegas,Temperature,Medium,19.04
2020,Maryland,Las Vegas,Humidity,High,19.51
