Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,California,Berkeley,Wind,Storm,0.54
2019,California,Berkeley,Temperature,Breeze,1.28
2019,California,Berkeley,Humidity,21-30,2.83
2019,California,Berkeley,Wind,31-40,3.88
2019,California,Berkeley,Temperature,0-10,2.24
2019,California,Berkeley,Humidity,High,5.22
2019,California,Berkeley,Wind,Medium,3.08
2019,California,Berkeley,Temperature,Low,7.66
2019,California,Berkeley,Humidity,Storm,7.39
2020,Illinois,Los-Angeles,Wind,Storm,9.94
2020,Illinois,Los-Angeles,Temperature,Breeze,10.66
2020,Illinois,Los-Angeles,Humidity,21-30,11.73
2020,Illinois,Los-Angeles,Wind,31-40,11.06
2020,Illinois,Los-Angeles,Temperature,0-10,12.65
2020,Illinois,Los-Angeles,Humidity,High,14.54
2020,Illinois,Los-Angeles,Wind,Medium,13.89
2020,Illinois,Los-Angeles,Temperature,Low,16.31
2020,Illinois,Los-Angeles,Humidity,Storm,16.16
2019,California,San Francisco,Wind,Storm,17.61
2019,California,San Francisco,Temperature,Breeze,17.64
2019,California,San Francisco,Humidity,21-30,13.47
2019,California,San Francisco,Wind,31-40,16.74
2019,California,San Francisco,Temperature,0-10,19.1
2019,California,San Francisco,Humidity,High,15.9
2019,California,San Francisco,Wind,Medium,17.13
2019,California,San Francisco,Temperature,Low,25.11
2019,California,San Francisco,Humidity,Storm,26.7
2020,Illinois,Champaign,Wind,Storm,27.55
2020,Illinois,Champaign,Temperature,Breeze,26.21
2020,Illinois,Champaign,Humidity,21-30,25.81
2020,Illinois,Champaign,Wind,31-40,23.01
2020,Illinois,Champaign,Temperature,0-10,26.97
2020,Illinois,Champaign,Humidity,High,4.65
2020,Illinois,Champaign,Wind,Medium,7.26
2020,Illinois,Champaign,Temperature,Low,8.3
2020,Illinois,Champaign,Humidity,Storm,2.11
2019,California,Chicago,Wind,Storm,9.99
2019,California,Chicago,Temperature,Breeze,12.55
2019,California,Chicago,Humidity,21-30,0.21
2019,California,Chicago,Wind,31-40,16.77
2019,California,Chicago,Temperature,0-10,17.48
2019,California,Chicago,Humidity,High,18.76
2019,California,Chicago,Wind,Medium,19.55
2019,California,Chicago,Temperature,Low,7.63
2019,California,Chicago,Humidity,Storm,20.61
