Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
MSc,Male,Qatari,2021/2022,French,256.57
MSc,Male,Qatari,2016/2017,German,453.55
MSc,Male,Qatari,2022/2023,French,486.98
MSc,Male,Qatari,2017/2018,German,107.22
MSc,Male,Qatari,2018/2019,French,254.61
MSc,Male,Qatari,2021/2022,French,174.73
MSc,Male,Qatari,2016/2017,German,206.75
MSc,Male,Qatari,2022/2023,French,400.6
MSc,Male,Qatari,2017/2018,German,306.95
MSc,Male,Qatari,2018/2019,French,213.56
MSc,Male,Qatari,2021/2022,French,471.25
MSc,Male,Qatari,2016/2017,German,285.21
MSc,Male,Qatari,2022/2023,French,475.16
MSc,Male,Qatari,2017/2018,German,93.94
MSc,Male,Qatari,2018/2019,French,350.68
