Type of building,Usage,Quarter,Month,Value
Type_of_building,Usage,Quarter,Month,Value
Culture,Concert,Q1,March,1.91
Culture,Concert,Q4,February,2.67
Culture,Concert,Q3,October,3.69
Culture,Concert,Q1,November,3.19
Culture,Concert,Q4,December,8.18
Culture,Concert,Q3,September,11.12
Culture,Concert,Q1,August,11.04
Culture,Concert,Q4,March,13.33
Culture,Concert,Q3,February,14.26
Production,Theatre,Q1,March,17.68
Production,Theatre,Q4,February,17.47
Production,Theatre,Q3,October,20.26
Production,Theatre,Q1,November,22.94
Production,Theatre,Q4,December,26.6
Production,Theatre,Q3,September,27.48
Production,Theatre,Q1,August,28.97
Production,Theatre,Q4,March,31.22
Production,Theatre,Q3,February,33.53
Service,Museum,Q1,March,34.85
Service,Museum,Q4,February,35.83
Service,Museum,Q3,October,34.97
Service,Museum,Q1,November,37.99
Service,Museum,Q4,December,36.72
Service,Museum,Q3,September,36.66
Service,Museum,Q1,August,33.62
Service,Museum,Q4,March,44.26
Service,Museum,Q3,February,44.91
Culture,Workshop,Q1,March,46.33
Culture,Workshop,Q4,February,50.38
Culture,Workshop,Q3,October,52.4
Culture,Workshop,Q1,November,87.35
Culture,Workshop,Q4,December,56.4
Culture,Workshop,Q3,September,56.34
Culture,Workshop,Q1,August,61.26
Culture,Workshop,Q4,March,64.66
Culture,Workshop,Q3,February,64.84
Production,Factory,Q1,March,66.16
Production,Factory,Q4,February,68.9
Production,Factory,Q3,October,68.36
Production,Factory,Q1,November,70.46
Production,Factory,Q4,December,69.44
Production,Factory,Q3,September,72.41
Production,Factory,Q1,August,72.82
Production,Factory,Q4,March,74.7
Production,Factory,Q3,February,75.57
Service,Hospital,Q1,March,77.27
Service,Hospital,Q4,February,81.1
Service,Hospital,Q3,October,82.63
Service,Hospital,Q1,November,81.75
Service,Hospital,Q4,December,86.24
Service,Hospital,Q3,September,87.15
Service,Hospital,Q1,August,88.1
Service,Hospital,Q4,March,87.31
Service,Hospital,Q3,February,90.37
Culture,Administration,Q1,March,91.21
Culture,Administration,Q4,February,92.12
Culture,Administration,Q3,October,93.08
Culture,Administration,Q1,November,93.66
Culture,Administration,Q4,December,91.84
Culture,Administration,Q3,September,96.79
Culture,Administration,Q1,August,93.89
Culture,Administration,Q4,March,98.34
Culture,Administration,Q3,February,99.05
