Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Maryland,Columbia,Temperature,0-10,0.89
2015,Maryland,Columbia,Wind,21-30,2.26
2015,Maryland,Columbia,Temperature,Breeze,3.9
2015,Maryland,Columbia,Wind,Storm,2.58
2015,Maryland,Columbia,Temperature,Calm,4.95
2015,Maryland,Columbia,Wind,0-10,3.11
2022,Nevada,Baltimore,Temperature,0-10,2.56
2022,Nevada,Baltimore,Wind,21-30,8.28
2022,Nevada,Baltimore,Temperature,Breeze,9.2
2022,Nevada,Baltimore,Wind,Storm,10.54
2022,Nevada,Baltimore,Temperature,Calm,11.29
2022,Nevada,Baltimore,Wind,0-10,11.73
2015,Georgia,Las Vegas,Temperature,0-10,13.7
2015,Georgia,Las Vegas,Wind,21-30,12.31
2015,Georgia,Las Vegas,Temperature,Breeze,15.34
2015,Georgia,Las Vegas,Wind,Storm,16.53
2015,Georgia,Las Vegas,Temperature,Calm,14.75
2015,Georgia,Las Vegas,Wind,0-10,18.15
2022,Maryland,Boulder City,Temperature,0-10,19.81
2022,Maryland,Boulder City,Wind,21-30,20.16
2022,Maryland,Boulder City,Temperature,Breeze,21.05
2022,Maryland,Boulder City,Wind,Storm,20.22
2022,Maryland,Boulder City,Temperature,Calm,23.16
2022,Maryland,Boulder City,Wind,0-10,23.24
2015,Nevada,Reno,Temperature,0-10,25.78
2015,Nevada,Reno,Wind,21-30,25.6
2015,Nevada,Reno,Temperature,Breeze,25.36
2015,Nevada,Reno,Wind,Storm,20.29
2015,Nevada,Reno,Temperature,Calm,27.75
2015,Nevada,Reno,Wind,0-10,25.46
2022,Georgia,Albany,Temperature,0-10,27.34
2022,Georgia,Albany,Wind,21-30,24.64
2022,Georgia,Albany,Temperature,Breeze,26.97
2022,Georgia,Albany,Wind,Storm,26.73
2022,Georgia,Albany,Temperature,Calm,8.81
2022,Georgia,Albany,Wind,0-10,3.69
2015,Maryland,Washington,Temperature,0-10,10.73
2015,Maryland,Washington,Wind,21-30,12.44
2015,Maryland,Washington,Temperature,Breeze,12.85
2015,Maryland,Washington,Wind,Storm,14.21
2015,Maryland,Washington,Temperature,Calm,16.0
2015,Maryland,Washington,Wind,0-10,17.78
2022,Nevada,Columbus,Temperature,0-10,7.3
2022,Nevada,Columbus,Wind,21-30,20.07
2022,Nevada,Columbus,Temperature,Breeze,20.65
2022,Nevada,Columbus,Wind,Storm,7.29
2022,Nevada,Columbus,Temperature,Calm,4.75
2022,Nevada,Columbus,Wind,0-10,22.76
