Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q3,August,Massachusetts,Lenox,1.63
Residential,Apartment,Q2,September,Maryland,Cambridge,2.06
Residential,Apartment,Q1,July,Massachusetts,Columbia,3.36
Residential,Apartment,Q3,April,Maryland,Lenox,5.49
Residential,Apartment,Q2,June,Massachusetts,Cambridge,10.18
Residential,Apartment,Q1,January,Maryland,Columbia,12.59
Residential,Apartment,Q3,March,Massachusetts,Lenox,16.95
Residential,Apartment,Q2,February,Maryland,Cambridge,17.54
Residential,Apartment,Q1,August,Massachusetts,Columbia,18.15
Culture,Hotel,Q3,August,Massachusetts,Lenox,20.13
Culture,Hotel,Q2,September,Maryland,Cambridge,20.86
Culture,Hotel,Q1,July,Massachusetts,Columbia,25.99
Culture,Hotel,Q3,April,Maryland,Lenox,31.49
Culture,Hotel,Q2,June,Massachusetts,Cambridge,31.92
Culture,Hotel,Q1,January,Maryland,Columbia,33.71
Culture,Hotel,Q3,March,Massachusetts,Lenox,34.0
Culture,Hotel,Q2,February,Maryland,Cambridge,35.79
Culture,Hotel,Q1,August,Massachusetts,Columbia,37.39
Residential,Concert,Q3,August,Massachusetts,Lenox,39.44
Residential,Concert,Q2,September,Maryland,Cambridge,41.93
Residential,Concert,Q1,July,Massachusetts,Columbia,43.01
Residential,Concert,Q3,April,Maryland,Lenox,46.06
Residential,Concert,Q2,June,Massachusetts,Cambridge,51.49
Residential,Concert,Q1,January,Maryland,Columbia,53.42
Residential,Concert,Q3,March,Massachusetts,Lenox,54.93
Residential,Concert,Q2,February,Maryland,Cambridge,55.94
Residential,Concert,Q1,August,Massachusetts,Columbia,54.6
Culture,Theatre,Q3,August,Massachusetts,Lenox,60.86
Culture,Theatre,Q2,September,Maryland,Cambridge,60.04
Culture,Theatre,Q1,July,Massachusetts,Columbia,69.67
Culture,Theatre,Q3,April,Maryland,Lenox,76.97
Culture,Theatre,Q2,June,Massachusetts,Cambridge,77.09
Culture,Theatre,Q1,January,Maryland,Columbia,81.86
Culture,Theatre,Q3,March,Massachusetts,Lenox,82.05
Culture,Theatre,Q2,February,Maryland,Cambridge,88.42
Culture,Theatre,Q1,August,Massachusetts,Columbia,0.01
