Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Massachusetts,Boston,Temperature,0-10,1.53
2022,Massachusetts,Boston,Wind,11-20,2.2
2022,Massachusetts,Boston,Temperature,31-40,3.84
2022,Massachusetts,Boston,Wind,Breeze,3.06
2022,Massachusetts,Boston,Temperature,Calm,3.16
2022,Massachusetts,Boston,Wind,0-10,5.43
2020,Georgia,Lenox,Temperature,0-10,7.58
2020,Georgia,Lenox,Wind,11-20,8.11
2020,Georgia,Lenox,Temperature,31-40,4.94
2020,Georgia,Lenox,Wind,Breeze,7.18
2020,Georgia,Lenox,Temperature,Calm,11.63
2020,Georgia,Lenox,Wind,0-10,12.3
2016,Massachusetts,Cambridge,Temperature,0-10,13.59
2016,Massachusetts,Cambridge,Wind,11-20,13.28
2016,Massachusetts,Cambridge,Temperature,31-40,15.15
2016,Massachusetts,Cambridge,Wind,Breeze,16.32
2016,Massachusetts,Cambridge,Temperature,Calm,14.98
2016,Massachusetts,Cambridge,Wind,0-10,18.25
2022,Georgia,Albany,Temperature,0-10,17.8
2022,Georgia,Albany,Wind,11-20,15.56
2022,Georgia,Albany,Temperature,31-40,18.81
2022,Georgia,Albany,Wind,Breeze,20.36
2022,Georgia,Albany,Temperature,Calm,23.55
2022,Georgia,Albany,Wind,0-10,24.08
2020,Massachusetts,Columbus,Temperature,0-10,25.62
2020,Massachusetts,Columbus,Wind,11-20,23.8
2020,Massachusetts,Columbus,Temperature,31-40,18.96
2020,Massachusetts,Columbus,Wind,Breeze,8.94
2020,Massachusetts,Columbus,Temperature,Calm,8.48
2020,Massachusetts,Columbus,Wind,0-10,10.38
2016,Georgia,Washington,Temperature,0-10,10.8
2016,Georgia,Washington,Wind,11-20,12.15
2016,Georgia,Washington,Temperature,31-40,12.54
2016,Georgia,Washington,Wind,Breeze,3.87
2016,Georgia,Washington,Temperature,Calm,3.96
2016,Georgia,Washington,Wind,0-10,3.73
