State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Tampa,2020,Water,Chemical,20.48
Florida,Tampa,2020,Air,Groundwater,25.97
Florida,Tampa,2020,Water,Oxygen-depletion,30.39
Florida,Tampa,2020,Air,Surface water,-96.99
Florida,Tampa,2020,Water,Light,-96.4
Florida,Tampa,2020,Air,Thermal,34.86
Florida,Tampa,2020,Water,Chemical,-93.89
Florida,Tampa,2020,Air,Groundwater,-92.8
Nevada,Fort Lauderdale,2021,Water,Chemical,-92.81
Nevada,Fort Lauderdale,2021,Air,Groundwater,-95.04
Nevada,Fort Lauderdale,2021,Water,Oxygen-depletion,-89.94
Nevada,Fort Lauderdale,2021,Air,Surface water,-88.28
Nevada,Fort Lauderdale,2021,Water,Light,-86.17
Nevada,Fort Lauderdale,2021,Air,Thermal,43.68
Nevada,Fort Lauderdale,2021,Water,Chemical,49.57
Nevada,Fort Lauderdale,2021,Air,Groundwater,-79.01
Oregon,Las Vegas,2015,Water,Chemical,-77.83
Oregon,Las Vegas,2015,Air,Groundwater,-76.63
Oregon,Las Vegas,2015,Water,Oxygen-depletion,57.9
Oregon,Las Vegas,2015,Air,Surface water,57.56
Oregon,Las Vegas,2015,Water,Light,64.95
Oregon,Las Vegas,2015,Air,Thermal,65.96
Oregon,Las Vegas,2015,Water,Chemical,-62.36
Oregon,Las Vegas,2015,Air,Groundwater,-62.06
Florida,Boulder City,2022,Water,Chemical,66.69
Florida,Boulder City,2022,Air,Groundwater,69.62
Florida,Boulder City,2022,Water,Oxygen-depletion,-56.39
Florida,Boulder City,2022,Air,Surface water,-55.12
Florida,Boulder City,2022,Water,Light,72.78
Florida,Boulder City,2022,Air,Thermal,-52.1
Florida,Boulder City,2022,Water,Chemical,78.92
Florida,Boulder City,2022,Air,Groundwater,79.44
Nevada,Portland,2020,Water,Chemical,-45.62
Nevada,Portland,2020,Air,Groundwater,-41.65
Nevada,Portland,2020,Water,Oxygen-depletion,87.09
Nevada,Portland,2020,Air,Surface water,90.21
Nevada,Portland,2020,Water,Light,91.49
Nevada,Portland,2020,Air,Thermal,95.59
Nevada,Portland,2020,Water,Chemical,-31.61
Nevada,Portland,2020,Air,Groundwater,-27.66
Oregon,Redmond,2021,Water,Chemical,-26.65
Oregon,Redmond,2021,Air,Groundwater,-25.21
Oregon,Redmond,2021,Water,Oxygen-depletion,-24.54
Oregon,Redmond,2021,Air,Surface water,-23.86
Oregon,Redmond,2021,Water,Light,-22.27
Oregon,Redmond,2021,Air,Thermal,-23.74
Oregon,Redmond,2021,Water,Chemical,-15.77
Oregon,Redmond,2021,Air,Groundwater,-6.52
