State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,2016,Soil,Industrial,2.6
Nevada,Boulder City,2016,Water,Solid Waste,6.66
Nevada,Boulder City,2016,Soil,Urban Activities,14.47
Nevada,Boulder City,2016,Water,Inorganic Fertilizers,18.7
Nevada,Boulder City,2016,Soil,Oxygen-depletion,19.29
Nevada,Boulder City,2016,Water,Groundwater,23.22
Nevada,Boulder City,2016,Soil,Industrial,28.37
Nevada,Boulder City,2016,Water,Solid Waste,30.71
Michigan,Reno,2015,Soil,Industrial,-97.61
Michigan,Reno,2015,Water,Solid Waste,39.09
Michigan,Reno,2015,Soil,Urban Activities,-88.8
Michigan,Reno,2015,Water,Inorganic Fertilizers,-77.93
Michigan,Reno,2015,Soil,Oxygen-depletion,-77.1
Michigan,Reno,2015,Water,Groundwater,-74.23
Michigan,Reno,2015,Soil,Industrial,56.18
Michigan,Reno,2015,Water,Solid Waste,-66.91
Nevada,Las Vegas,2018,Soil,Industrial,63.44
Nevada,Las Vegas,2018,Water,Solid Waste,-64.38
Nevada,Las Vegas,2018,Soil,Urban Activities,-63.92
Nevada,Las Vegas,2018,Water,Inorganic Fertilizers,-65.09
Nevada,Las Vegas,2018,Soil,Oxygen-depletion,-66.9
Nevada,Las Vegas,2018,Water,Groundwater,-63.87
Nevada,Las Vegas,2018,Soil,Industrial,-56.39
Nevada,Las Vegas,2018,Water,Solid Waste,-54.47
Michigan,Detroit,2016,Soil,Industrial,76.86
Michigan,Detroit,2016,Water,Solid Waste,-51.01
Michigan,Detroit,2016,Soil,Urban Activities,-44.66
Michigan,Detroit,2016,Water,Inorganic Fertilizers,-40.89
Michigan,Detroit,2016,Soil,Oxygen-depletion,-37.7
Michigan,Detroit,2016,Water,Groundwater,93.12
Michigan,Detroit,2016,Soil,Industrial,-23.41
Michigan,Detroit,2016,Water,Solid Waste,-23.44
Nevada,Port Huron,2015,Soil,Industrial,-21.53
Nevada,Port Huron,2015,Water,Solid Waste,-21.14
Nevada,Port Huron,2015,Soil,Urban Activities,-16.49
Nevada,Port Huron,2015,Water,Inorganic Fertilizers,-10.8
Nevada,Port Huron,2015,Soil,Oxygen-depletion,-9.96
Nevada,Port Huron,2015,Water,Groundwater,-10.96
Nevada,Port Huron,2015,Soil,Industrial,-7.03
Nevada,Port Huron,2015,Water,Solid Waste,-2.28
