Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Maryland,Columbia,Temperature,31-40,0.75
2019,Maryland,Columbia,Wind,0-10,1.62
2019,Maryland,Columbia,Humidity,11-20,2.23
2019,Maryland,Columbia,Temperature,Breeze,3.17
2019,Maryland,Columbia,Wind,Calm,4.72
2019,Maryland,Columbia,Humidity,Storm,5.71
2019,Maryland,Columbia,Temperature,Low,6.49
2019,Maryland,Columbia,Wind,High,7.27
2019,Maryland,Columbia,Humidity,31-40,7.05
2017,Massachusetts,Baltimore,Temperature,31-40,9.84
2017,Massachusetts,Baltimore,Wind,0-10,10.73
2017,Massachusetts,Baltimore,Humidity,11-20,7.57
2017,Massachusetts,Baltimore,Temperature,Breeze,8.33
2017,Massachusetts,Baltimore,Wind,Calm,13.96
2017,Massachusetts,Baltimore,Humidity,Storm,13.6
2017,Massachusetts,Baltimore,Temperature,Low,10.55
2017,Massachusetts,Baltimore,Wind,High,7.14
2017,Massachusetts,Baltimore,Humidity,31-40,13.01
2019,Illinois,Aberdeen,Temperature,31-40,15.28
2019,Illinois,Aberdeen,Wind,0-10,19.33
2019,Illinois,Aberdeen,Humidity,11-20,19.28
2019,Illinois,Aberdeen,Temperature,Breeze,21.19
2019,Illinois,Aberdeen,Wind,Calm,19.69
2019,Illinois,Aberdeen,Humidity,Storm,23.4
2019,Illinois,Aberdeen,Temperature,Low,24.08
2019,Illinois,Aberdeen,Wind,High,25.56
2019,Illinois,Aberdeen,Humidity,31-40,26.61
2017,Maryland,Cambridge,Temperature,31-40,23.32
2017,Maryland,Cambridge,Wind,0-10,26.44
2017,Maryland,Cambridge,Humidity,11-20,24.29
2017,Maryland,Cambridge,Temperature,Breeze,4.77
2017,Maryland,Cambridge,Wind,Calm,22.75
2017,Maryland,Cambridge,Humidity,Storm,6.34
2017,Maryland,Cambridge,Temperature,Low,5.49
2017,Maryland,Cambridge,Wind,High,26.85
2017,Maryland,Cambridge,Humidity,31-40,6.42
2019,Massachusetts,Boston,Temperature,31-40,7.82
2019,Massachusetts,Boston,Wind,0-10,1.59
2019,Massachusetts,Boston,Humidity,11-20,27.42
2019,Massachusetts,Boston,Temperature,Breeze,2.36
2019,Massachusetts,Boston,Wind,Calm,0.28
2019,Massachusetts,Boston,Humidity,Storm,10.39
2019,Massachusetts,Boston,Temperature,Low,10.41
2019,Massachusetts,Boston,Wind,High,11.72
2019,Massachusetts,Boston,Humidity,31-40,12.41
2017,Illinois,Lenox,Temperature,31-40,12.85
2017,Illinois,Lenox,Wind,0-10,12.32
2017,Illinois,Lenox,Humidity,11-20,12.02
2017,Illinois,Lenox,Temperature,Breeze,13.39
2017,Illinois,Lenox,Wind,Calm,27.55
2017,Illinois,Lenox,Humidity,Storm,2.79
2017,Illinois,Lenox,Temperature,Low,16.81
2017,Illinois,Lenox,Wind,High,16.43
2017,Illinois,Lenox,Humidity,31-40,4.28
2019,Maryland,Chicago,Temperature,31-40,5.29
2019,Maryland,Chicago,Wind,0-10,18.32
2019,Maryland,Chicago,Humidity,11-20,18.38
2019,Maryland,Chicago,Temperature,Breeze,6.95
2019,Maryland,Chicago,Wind,Calm,19.42
2019,Maryland,Chicago,Humidity,Storm,19.19
2019,Maryland,Chicago,Temperature,Low,19.15
2019,Maryland,Chicago,Wind,High,6.03
2019,Maryland,Chicago,Humidity,31-40,20.02
2017,Massachusetts,Champaign,Temperature,31-40,22.69
2017,Massachusetts,Champaign,Wind,0-10,2.41
2017,Massachusetts,Champaign,Humidity,11-20,3.31
2017,Massachusetts,Champaign,Temperature,Breeze,23.93
2017,Massachusetts,Champaign,Wind,Calm,23.39
2017,Massachusetts,Champaign,Humidity,Storm,23.09
2017,Massachusetts,Champaign,Temperature,Low,23.35
2017,Massachusetts,Champaign,Wind,High,24.89
2017,Massachusetts,Champaign,Humidity,31-40,25.78
