Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2020,Dairy,Cheese,764.38
Export,2020,Cereals,Milk,523.07
Export,2020,Dairy,Butter,272.95
Export,2020,Cereals,Seeds,551.68
Export,2020,Dairy,Soybeans,813.9
Export,2020,Cereals,Wheat,431.25
Export,2017,Dairy,Cheese,305.97
Export,2017,Cereals,Milk,570.76
Export,2017,Dairy,Butter,826.0
Export,2017,Cereals,Seeds,190.84
Export,2017,Dairy,Soybeans,704.72
Export,2017,Cereals,Wheat,195.92
Export,2016,Dairy,Cheese,201.36
Export,2016,Cereals,Milk,74.63
Export,2016,Dairy,Butter,856.47
Export,2016,Cereals,Seeds,870.02
Export,2016,Dairy,Soybeans,490.27
Export,2016,Cereals,Wheat,620.07
Export,2020,Dairy,Cheese,239.83
Export,2020,Cereals,Milk,114.61
Export,2020,Dairy,Butter,626.32
Export,2020,Cereals,Seeds,502.76
Export,2020,Dairy,Soybeans,247.42
Export,2020,Cereals,Wheat,636.84
