Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2017,Cereals,Seeds,827.99
Import,2017,Beverage,Wheat,835.18
Import,2017,Cereals,Juice,357.19
Import,2017,Beverage,Tea,74.35
Import,2017,Cereals,Soda,235.37
Import,2017,Beverage,Seeds,331.61
Import,2016,Cereals,Seeds,14.22
Import,2016,Beverage,Wheat,593.33
Import,2016,Cereals,Juice,497.51
Import,2016,Beverage,Tea,371.42
Import,2016,Cereals,Soda,244.69
Import,2016,Beverage,Seeds,883.18
Import,2017,Cereals,Seeds,982.33
Import,2017,Beverage,Wheat,249.56
Import,2017,Cereals,Juice,506.54
Import,2017,Beverage,Tea,219.17
Import,2017,Cereals,Soda,702.44
Import,2017,Beverage,Seeds,991.68
