Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Maryland,Aberdeen,Humidity,Medium,1.46
2018,Maryland,Aberdeen,Wind,Low,2.7
2018,Maryland,Aberdeen,Temperature,Storm,4.1
2018,Maryland,Aberdeen,Humidity,Calm,4.86
2018,Maryland,Aberdeen,Wind,0-10,6.66
2018,Maryland,Aberdeen,Temperature,11-20,6.67
2018,Maryland,Aberdeen,Humidity,21-30,8.85
2018,Maryland,Aberdeen,Wind,Medium,9.34
2018,Maryland,Aberdeen,Temperature,Low,7.32
2017,Minnesota,Columbia,Humidity,Medium,10.92
2017,Minnesota,Columbia,Wind,Low,12.35
2017,Minnesota,Columbia,Temperature,Storm,13.8
2017,Minnesota,Columbia,Humidity,Calm,14.03
2017,Minnesota,Columbia,Wind,0-10,15.43
2017,Minnesota,Columbia,Temperature,11-20,15.55
2017,Minnesota,Columbia,Humidity,21-30,17.68
2017,Minnesota,Columbia,Wind,Medium,18.5
2017,Minnesota,Columbia,Temperature,Low,13.41
2022,Maryland,Rochester,Humidity,Medium,11.08
2022,Maryland,Rochester,Wind,Low,21.71
2022,Maryland,Rochester,Temperature,Storm,19.8
2022,Maryland,Rochester,Humidity,Calm,23.99
2022,Maryland,Rochester,Wind,0-10,23.51
2022,Maryland,Rochester,Temperature,11-20,24.17
2022,Maryland,Rochester,Humidity,21-30,25.35
2022,Maryland,Rochester,Wind,Medium,27.82
2022,Maryland,Rochester,Temperature,Low,26.15
2018,Minnesota,Hastings,Humidity,Medium,27.23
2018,Minnesota,Hastings,Wind,Low,27.65
2018,Minnesota,Hastings,Temperature,Storm,24.9
2018,Minnesota,Hastings,Humidity,Calm,9.79
2018,Minnesota,Hastings,Wind,0-10,12.75
2018,Minnesota,Hastings,Temperature,11-20,15.41
2018,Minnesota,Hastings,Humidity,21-30,15.77
2018,Minnesota,Hastings,Wind,Medium,15.97
2018,Minnesota,Hastings,Temperature,Low,15.83
