State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,Water,Surface water,2.81
Maryland,Aberdeen,Soil,Chemical,4.69
Maryland,Aberdeen,Air,Groundwater,5.85
Maryland,Aberdeen,Water,Industrial,4.15
Maryland,Aberdeen,Soil,Urban Activities,7.34
Maryland,Aberdeen,Air,Inferior Irrigation,8.09
Maryland,Aberdeen,Water,Inorganic Fertilizers,9.05
Maryland,Aberdeen,Soil,Solid Waste,10.81
Maryland,Aberdeen,Air,Thermal,14.75
Maryland,Aberdeen,Water,Noise,14.06
Maryland,Aberdeen,Soil,Surface water,17.94
Maryland,Aberdeen,Air,Chemical,17.65
Maryland,Aberdeen,Water,Groundwater,19.99
Maryland,Aberdeen,Soil,Industrial,20.83
Maryland,Aberdeen,Air,Urban Activities,21.2
Oregon,Columbia,Water,Surface water,22.54
Oregon,Columbia,Soil,Chemical,24.4
Oregon,Columbia,Air,Groundwater,25.05
Oregon,Columbia,Water,Industrial,26.39
Oregon,Columbia,Soil,Urban Activities,26.77
Oregon,Columbia,Air,Inferior Irrigation,28.27
Oregon,Columbia,Water,Inorganic Fertilizers,29.9
Oregon,Columbia,Soil,Solid Waste,31.5
Oregon,Columbia,Air,Thermal,32.7
Oregon,Columbia,Water,Noise,33.37
Oregon,Columbia,Soil,Surface water,34.52
Oregon,Columbia,Air,Chemical,35.52
Oregon,Columbia,Water,Groundwater,-6.89
Oregon,Columbia,Soil,Industrial,37.77
Oregon,Columbia,Air,Urban Activities,38.95
Massachusetts,Baltimore,Water,Surface water,41.09
Massachusetts,Baltimore,Soil,Chemical,41.65
Massachusetts,Baltimore,Air,Groundwater,44.2
Massachusetts,Baltimore,Water,Industrial,45.51
Massachusetts,Baltimore,Soil,Urban Activities,46.18
Massachusetts,Baltimore,Air,Inferior Irrigation,47.16
Massachusetts,Baltimore,Water,Inorganic Fertilizers,48.67
Massachusetts,Baltimore,Soil,Solid Waste,49.6
Massachusetts,Baltimore,Air,Thermal,49.94
Massachusetts,Baltimore,Water,Noise,48.45
Massachusetts,Baltimore,Soil,Surface water,45.97
Massachusetts,Baltimore,Air,Chemical,45.94
Massachusetts,Baltimore,Water,Groundwater,58.34
Massachusetts,Baltimore,Soil,Industrial,60.86
Massachusetts,Baltimore,Air,Urban Activities,62.04
