Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q1,February,Massachusetts,Lenox,0.89
Culture,Concert,Q4,January,Oregon,Portland,2.56
Culture,Concert,Q1,March,Massachusetts,Salem,5.58
Culture,Concert,Q4,October,Oregon,Lenox,6.33
Culture,Concert,Q1,November,Massachusetts,Portland,9.75
Culture,Concert,Q4,February,Oregon,Salem,10.18
Residential,Theatre,Q1,February,Massachusetts,Lenox,10.25
Residential,Theatre,Q4,January,Oregon,Portland,12.86
Residential,Theatre,Q1,March,Massachusetts,Salem,13.82
Residential,Theatre,Q4,October,Oregon,Lenox,10.34
Residential,Theatre,Q1,November,Massachusetts,Portland,18.61
Residential,Theatre,Q4,February,Oregon,Salem,20.12
Production,Museum,Q1,February,Massachusetts,Lenox,20.89
Production,Museum,Q4,January,Oregon,Portland,23.23
Production,Museum,Q1,March,Massachusetts,Salem,25.88
Production,Museum,Q4,October,Oregon,Lenox,27.81
Production,Museum,Q1,November,Massachusetts,Portland,29.62
Production,Museum,Q4,February,Oregon,Salem,31.42
Culture,Hotel,Q1,February,Massachusetts,Lenox,33.09
Culture,Hotel,Q4,January,Oregon,Portland,36.62
Culture,Hotel,Q1,March,Massachusetts,Salem,38.78
Culture,Hotel,Q4,October,Oregon,Lenox,38.81
Culture,Hotel,Q1,November,Massachusetts,Portland,40.42
Culture,Hotel,Q4,February,Oregon,Salem,42.71
Residential,House,Q1,February,Massachusetts,Lenox,43.66
Residential,House,Q4,January,Oregon,Portland,52.0
Residential,House,Q1,March,Massachusetts,Salem,54.59
Residential,House,Q4,October,Oregon,Lenox,57.79
Residential,House,Q1,November,Massachusetts,Portland,58.78
Residential,House,Q4,February,Oregon,Salem,60.49
Production,Apartment,Q1,February,Massachusetts,Lenox,64.99
Production,Apartment,Q4,January,Oregon,Portland,66.68
Production,Apartment,Q1,March,Massachusetts,Salem,67.25
Production,Apartment,Q4,October,Oregon,Lenox,67.45
Production,Apartment,Q1,November,Massachusetts,Portland,67.54
Production,Apartment,Q4,February,Oregon,Salem,73.22
Culture,Factory,Q1,February,Massachusetts,Lenox,74.09
Culture,Factory,Q4,January,Oregon,Portland,75.13
Culture,Factory,Q1,March,Massachusetts,Salem,76.21
Culture,Factory,Q4,October,Oregon,Lenox,77.7
Culture,Factory,Q1,November,Massachusetts,Portland,80.55
Culture,Factory,Q4,February,Oregon,Salem,89.06
Residential,Workshop,Q1,February,Massachusetts,Lenox,91.97
Residential,Workshop,Q4,January,Oregon,Portland,92.63
Residential,Workshop,Q1,March,Massachusetts,Salem,93.35
Residential,Workshop,Q4,October,Oregon,Lenox,93.23
Residential,Workshop,Q1,November,Massachusetts,Portland,95.68
Residential,Workshop,Q4,February,Oregon,Salem,97.14
