State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Portland,Soil,Solid Waste,-0.13
Oregon,Portland,Water,Inorganic Fertilizers,1.54
Oregon,Portland,Soil,Inferior Irrigation,5.53
Oregon,Portland,Water,Industrial,10.57
Oregon,Portland,Soil,Urban Activities,25.87
Oregon,Portland,Water,Chemical,29.91
Oregon,Portland,Soil,Groundwater,-98.16
Oregon,Portland,Water,Surface water,32.95
Oregon,Portland,Soil,Solid Waste,-95.54
Oregon,Portland,Water,Inorganic Fertilizers,32.75
Florida,Redmond,Soil,Solid Waste,35.37
Florida,Redmond,Water,Inorganic Fertilizers,37.3
Florida,Redmond,Soil,Inferior Irrigation,44.73
Florida,Redmond,Water,Industrial,45.17
Florida,Redmond,Soil,Urban Activities,-82.71
Florida,Redmond,Water,Chemical,47.64
Florida,Redmond,Soil,Groundwater,-80.0
Florida,Redmond,Water,Surface water,48.63
Florida,Redmond,Soil,Solid Waste,48.75
Florida,Redmond,Water,Inorganic Fertilizers,-78.41
Oregon,Salem,Soil,Solid Waste,52.74
Oregon,Salem,Water,Inorganic Fertilizers,52.19
Oregon,Salem,Soil,Inferior Irrigation,55.17
Oregon,Salem,Water,Industrial,-67.26
Oregon,Salem,Soil,Urban Activities,0.16
Oregon,Salem,Water,Chemical,-62.03
Oregon,Salem,Soil,Groundwater,67.99
Oregon,Salem,Water,Surface water,70.66
Oregon,Salem,Soil,Solid Waste,76.25
Oregon,Salem,Water,Inorganic Fertilizers,76.55
Florida,Tampa,Soil,Solid Waste,79.12
Florida,Tampa,Water,Inorganic Fertilizers,82.04
Florida,Tampa,Soil,Inferior Irrigation,83.25
Florida,Tampa,Water,Industrial,84.44
Florida,Tampa,Soil,Urban Activities,85.3
Florida,Tampa,Water,Chemical,-43.17
Florida,Tampa,Soil,Groundwater,87.83
Florida,Tampa,Water,Surface water,-40.72
Florida,Tampa,Soil,Solid Waste,88.18
Florida,Tampa,Water,Inorganic Fertilizers,90.45
Oregon,Fort Lauderdale,Soil,Solid Waste,93.81
Oregon,Fort Lauderdale,Water,Inorganic Fertilizers,94.65
Oregon,Fort Lauderdale,Soil,Inferior Irrigation,93.44
Oregon,Fort Lauderdale,Water,Industrial,94.69
Oregon,Fort Lauderdale,Soil,Urban Activities,-30.86
Oregon,Fort Lauderdale,Water,Chemical,-26.58
Oregon,Fort Lauderdale,Soil,Groundwater,-21.33
Oregon,Fort Lauderdale,Water,Surface water,-19.14
Oregon,Fort Lauderdale,Soil,Solid Waste,-16.76
Oregon,Fort Lauderdale,Water,Inorganic Fertilizers,-3.95
