Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Illinois,Springfield,Wind,Breeze,0.88
2021,Illinois,Springfield,Temperature,Calm,1.62
2021,Illinois,Springfield,Wind,Storm,2.02
2021,Illinois,Springfield,Temperature,31-40,0.34
2021,Illinois,Springfield,Wind,11-20,0.13
2021,Illinois,Springfield,Temperature,Breeze,2.61
2016,California,Chicago,Wind,Breeze,6.85
2016,California,Chicago,Temperature,Calm,6.98
2016,California,Chicago,Wind,Storm,9.85
2016,California,Chicago,Temperature,31-40,10.26
2016,California,Chicago,Wind,11-20,11.94
2016,California,Chicago,Temperature,Breeze,12.1
2017,Illinois,Los-Angeles,Wind,Breeze,11.31
2017,Illinois,Los-Angeles,Temperature,Calm,14.73
2017,Illinois,Los-Angeles,Wind,Storm,15.28
2017,Illinois,Los-Angeles,Temperature,31-40,10.05
2017,Illinois,Los-Angeles,Wind,11-20,15.5
2017,Illinois,Los-Angeles,Temperature,Breeze,18.96
2021,California,Berkeley,Wind,Breeze,19.03
2021,California,Berkeley,Temperature,Calm,20.2
2021,California,Berkeley,Wind,Storm,21.3
2021,California,Berkeley,Temperature,31-40,19.1
2021,California,Berkeley,Wind,11-20,23.64
2021,California,Berkeley,Temperature,Breeze,24.32
2016,Illinois,San Francisco,Wind,Breeze,23.76
2016,Illinois,San Francisco,Temperature,Calm,24.4
2016,Illinois,San Francisco,Wind,Storm,24.49
2016,Illinois,San Francisco,Temperature,31-40,27.08
2016,Illinois,San Francisco,Wind,11-20,21.06
2016,Illinois,San Francisco,Temperature,Breeze,25.64
