Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2019,Dairy,Butter,193.98
Import,2019,Meat,Cream,706.2
Import,2019,Dairy,Pork,579.22
Import,2019,Meat,Camel,964.21
Import,2020,Dairy,Butter,165.88
Import,2020,Meat,Cream,617.22
Import,2020,Dairy,Pork,41.15
Import,2020,Meat,Camel,745.31
Import,2018,Dairy,Butter,656.17
Import,2018,Meat,Cream,817.82
Import,2018,Dairy,Pork,880.03
Import,2018,Meat,Camel,816.96
Import,2019,Dairy,Butter,598.33
Import,2019,Meat,Cream,599.26
Import,2019,Dairy,Pork,601.7
Import,2019,Meat,Camel,638.29
