Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Dairy,Butter,136.76
Import,2022,Meat,Cream,140.09
Import,2022,Beverage,Camel,20.9
Import,2022,Dairy,Beef,277.05
Import,2022,Meat,Chicken,406.28
Import,2022,Beverage,Juice,663.6
Import,2022,Dairy,Soda,413.01
Import,2022,Meat,Tea,161.97
Import,2022,Beverage,Butter,301.14
Import,2019,Dairy,Butter,177.82
Import,2019,Meat,Cream,818.14
Import,2019,Beverage,Camel,308.82
Import,2019,Dairy,Beef,693.32
Import,2019,Meat,Chicken,438.98
Import,2019,Beverage,Juice,194.24
Import,2019,Dairy,Soda,451.35
Import,2019,Meat,Tea,452.85
Import,2019,Beverage,Butter,965.76
Import,2018,Dairy,Butter,580.71
Import,2018,Meat,Cream,201.29
Import,2018,Beverage,Camel,458.17
Import,2018,Dairy,Beef,461.56
Import,2018,Meat,Chicken,846.69
Import,2018,Beverage,Juice,342.48
Import,2018,Dairy,Soda,729.36
Import,2018,Meat,Tea,603.0
Import,2018,Beverage,Butter,860.8
Import,2022,Dairy,Butter,347.61
Import,2022,Meat,Cream,356.93
Import,2022,Beverage,Camel,998.9
Import,2022,Dairy,Beef,362.08
Import,2022,Meat,Chicken,110.09
Import,2022,Beverage,Juice,367.85
Import,2022,Dairy,Soda,881.14
Import,2022,Meat,Tea,756.43
Import,2022,Beverage,Butter,507.13
