Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Massachusetts,Boston,Temperature,11-20,1.08
2017,Massachusetts,Boston,Wind,0-10,1.37
2017,Massachusetts,Boston,Temperature,31-40,3.91
2017,Massachusetts,Boston,Wind,Storm,3.27
2017,Massachusetts,Boston,Temperature,Calm,5.29
2017,Massachusetts,Boston,Wind,Breeze,6.38
2019,Maryland,Cambridge,Temperature,11-20,7.81
2019,Maryland,Cambridge,Wind,0-10,8.61
2019,Maryland,Cambridge,Temperature,31-40,9.67
2019,Maryland,Cambridge,Wind,Storm,9.85
2019,Maryland,Cambridge,Temperature,Calm,8.34
2019,Maryland,Cambridge,Wind,Breeze,8.88
2017,Massachusetts,Lenox,Temperature,11-20,14.83
2017,Massachusetts,Lenox,Wind,0-10,15.67
2017,Massachusetts,Lenox,Temperature,31-40,17.56
2017,Massachusetts,Lenox,Wind,Storm,18.31
2017,Massachusetts,Lenox,Temperature,Calm,18.54
2017,Massachusetts,Lenox,Wind,Breeze,19.13
2019,Maryland,Baltimore,Temperature,11-20,18.81
2019,Maryland,Baltimore,Wind,0-10,1.59
2019,Maryland,Baltimore,Temperature,31-40,23.42
2019,Maryland,Baltimore,Wind,Storm,23.92
2019,Maryland,Baltimore,Temperature,Calm,25.53
2019,Maryland,Baltimore,Wind,Breeze,25.35
2017,Massachusetts,Columbia,Temperature,11-20,25.2
2017,Massachusetts,Columbia,Wind,0-10,25.34
2017,Massachusetts,Columbia,Temperature,31-40,27.1
2017,Massachusetts,Columbia,Wind,Storm,25.63
2017,Massachusetts,Columbia,Temperature,Calm,25.42
2017,Massachusetts,Columbia,Wind,Breeze,1.12
2019,Maryland,Aberdeen,Temperature,11-20,17.3
2019,Maryland,Aberdeen,Wind,0-10,17.71
2019,Maryland,Aberdeen,Temperature,31-40,18.71
2019,Maryland,Aberdeen,Wind,Storm,20.19
2019,Maryland,Aberdeen,Temperature,Calm,22.39
2019,Maryland,Aberdeen,Wind,Breeze,22.47
